focal,file,FileName,timestamp,date,time,individual,sex,age,location.long,location.lat,nutcracking,1st_arrival_ground,1st_strike_min,resource,n_nuts,fragmented,n_success,n_cons_ground,n_cons_tree,n_cons_unknown,obs
2022-08-13_1504_MVI_5728,2022-08-13_1504_MVI_5728,2022-08-13_1504_MVI_5728.MP4,8/13/2022 15:04,8/13/2022,15:04:00,Xote,female,adult,-40.90014,-3.82688,0,,,,,,,,,,
2022-08-14_0844_MVI_5438,2022-08-14_0844_MVI_5438,2022-08-14_0844_MVI_5438.MP4,8/14/2022 8:44,8/14/2022,8:44:00,Mucunzá,male,subadult,-40.89539,-3.82646,1,0,1,macauba,5,0,5,1,4,0,
2022-08-14_0901_MVI_5440,2022-08-14_0901_MVI_5440,2022-08-14_0901_MVI_5440.MP4,8/14/2022 9:01,8/14/2022,9:01:00,Mucunzá,male,subadult,-40.89519,-3.82686,0,,,,,,,,,,
2022-08-14_0916_MVI_5444,2022-08-14_0916_MVI_5444,2022-08-14_0916_MVI_5444.MP4,8/14/2022 9:16,8/14/2022,9:16:00,Mucunzá,male,subadult,-40.89505,-3.82653,1,0,3,macauba,2,0,1,0,2,0,
2022-08-14_0927_MVI_5448,2022-08-14_0927_MVI_5448,2022-08-14_0927_MVI_5448.MP4,8/14/2022 9:27,8/14/2022,9:27:00,Mucunzá,male,subadult,-40.89511,-3.82677,0,,,,,,,,,,
2022-08-14_0954_MVI_5458,2022-08-14_0954_MVI_5458,2022-08-14_0954_MVI_5458.MP4,8/14/2022 9:54,8/14/2022,9:54:00,Mucunzá,male,subadult,-40.89425,-3.82711,1,0,1,babacu,1,0,0,0,0,0,
2022-08-14_1008_MVI_5459,2022-08-14_1008_MVI_5459,2022-08-14_1008_MVI_5459.MP4,8/14/2022 10:08,8/14/2022,10:08:00,Mucunzá,male,subadult,-40.89434,-3.82728,1,NA,1,babacu,3,2,3,2,1,0,
2022-11-01_0647_MVI_7363,2022-11-01_0647_MVI_7363,2022-11-01_0647_MVI_7363.MP4,11/1/2022 6:47,11/1/2022,6:47:00,Conceição,female,adult,-40.89613,-3.82644,0,,,,,,,,,,
2022-11-01_0704_MVI_7367,2022-11-01_0704_MVI_7367,2022-11-01_0704_MVI_7367.MP4,11/1/2022 7:04,11/1/2022,7:04:00,Conceição,female,adult,-40.89705,-3.82722,0,,,,,,,,,,
2022-11-01_0721_MVI_7370,2022-11-01_0721_MVI_7370,2022-11-01_0721_MVI_7370.MP4,11/1/2022 7:21,11/1/2022,7:21:00,Conceição,female,adult,-40.89677,-3.82677,0,,,,,,,,,,
2022-10-04_0840_MVI_6618,2022-10-04_0840_MVI_6618,2022-10-04_0840_MVI_6618.MP4,10/4/2022 8:40,10/4/2022,8:40:00,Mucunzá,male,subadult,-40.89896,-3.82698,0,,,,,,,,,,
2022-10-04_0906_MVI_6621,2022-10-04_0906_MVI_6621,2022-10-04_0906_MVI_6621.MP4,10/4/2022 9:06,10/4/2022,9:06:00,Mucunzá,male,subadult,-40.89893,-3.82719,0,,,,,,,,,,
2022-08-14_1023_MVI_5461,2022-08-14_1023_MVI_5461,2022-08-14_1023_MVI_5461.MP4,8/14/2022 10:23,8/14/2022,10:23:00,Mucunzá,male,subadult,-40.89446,-3.82742,1,1,1,babacu,1,0,0,0,0,0,
2022-08-21_1312_MVI_5515,2022-08-21_1312_MVI_5515,2022-08-21_1312_MVI_5515.MP4,8/21/2022 13:12,8/21/2022,13:12:00,João Grilo,male,subadult,-40.89382,-3.82708,1,0,1,macauba,3,0,3,0,3,0,
2022-08-21_1327_MVI_5517,2022-08-21_1327_MVI_5517,2022-08-21_1327_MVI_5517.MP4,8/21/2022 13:27,8/21/2022,13:27:00,João Grilo,male,subadult,-40.89385,-3.82686,1,0,5,macauba,1,0,1,0,1,0,
2022-08-21_1345_MVI_5521,2022-08-21_1345_MVI_5521,2022-08-21_1345_MVI_5521.MP4,8/21/2022 13:45,8/21/2022,13:45:00,João Grilo,male,subadult,-40.89378,-3.82687,0,,,,,,,,,,
2022-08-21_1401_MVI_5523,2022-08-21_1401_MVI_5523,2022-08-21_1401_MVI_5523.MP4,8/21/2022 14:01,8/21/2022,14:01:00,João Grilo,male,subadult,-40.89388,-3.82676,0,,,,,,,,,,
2022-08-21_1416_MVI_5526,2022-08-21_1416_MVI_5526,2022-08-21_1416_MVI_5526.MP4,8/21/2022 14:16,8/21/2022,14:16:00,João Grilo,male,subadult,-40.89383,-3.82695,1,1,3,macauba,1,0,1,0,1,0,
2022-10-04_0956_MVI_6630,2022-10-04_0956_MVI_6630,2022-10-04_0956_MVI_6630.MP4,10/4/2022 9:56,10/4/2022,9:56:00,Mucunzá,male,subadult,-40.89854,-3.82752,0,,,,,,,,,,
2022-08-21_1431_MVI_5527,2022-08-21_1431_MVI_5527,2022-08-21_1431_MVI_5527.MP4,8/21/2022 14:31,8/21/2022,14:31:00,João Grilo,male,subadult,-40.89396,-3.82702,1,0,1,macauba,2,0,2,0,2,0,
2022-10-04_1006_MVI_6632,2022-10-04_1006_MVI_6632,2022-10-04_1006_MVI_6632.MP4,10/4/2022 10:06,10/4/2022,10:06:00,Mucunzá,male,subadult,-40.89849,-3.82765,0,,,,,,,,,,
2022-11-01_0841_MVI_7376,2022-11-01_0841_MVI_7376,2022-11-01_0841_MVI_7376.MP4,11/1/2022 8:41,11/1/2022,8:41:00,Conceição,female,adult,-40.8954,-3.82696,0,,,,,,,,,,
2022-11-01_0903_MVI_7383,2022-11-01_0903_MVI_7383,2022-11-01_0903_MVI_7383.MP4,11/1/2022 9:03,11/1/2022,9:03:00,Conceição,female,adult,-40.89548,-3.82654,0,,,,,,,,,,
2022-11-01_0916_MVI_7387,2022-11-01_0921_MVI_7387,2022-11-01_0921_MVI_7387.MP4,11/1/2022 9:16,11/1/2022,9:16:00,Conceição,female,adult,-40.89545,-3.82652,1,1,4,macauba,1,0,1,0,1,0,
2022-11-01_0938_MVI_7391,2022-11-01_0938_MVI_7391,2022-11-01_0938_MVI_7391.MP4,11/1/2022 9:38,11/1/2022,9:38:00,Conceição,female,adult,-40.89576,-3.82662,0,,,,,,,,,,
2022-11-01_0954_MVI_7394,2022-11-01_0954_MVI_7394,2022-11-01_0954_MVI_7394.MP4,11/1/2022 9:54,11/1/2022,9:54:00,Conceição,female,adult,-40.89637,-3.82654,0,,,,,,,,,,
2022-11-01_1009_MVI_7399,2022-11-01_1009_MVI_7399,2022-11-01_1009_MVI_7399.MP4,11/1/2022 10:09,11/1/2022,10:09:00,Conceição,female,adult,-40.89691,-3.82652,0,,,,,,,,,,
2022-10-04_1158_MVI_6642,2022-10-04_1158_MVI_6642,2022-10-04_1158_MVI_6642.MP4,10/4/2022 11:58,10/4/2022,11:58:00,Mucunzá,male,subadult,-40.8995,-3.82753,0,,,,,,,,,,
2022-08-21_1445_MVI_5530,2022-08-21_1445_MVI_5530,2022-08-21_1445_MVI_5530.MP4,8/21/2022 14:45,8/21/2022,14:45:00,João Grilo,male,subadult,-40.89403,-3.82696,1,0,1,macauba,1,0,1,0,1,0,
2022-08-21_1501_MVI_5531,2022-08-21_1501_MVI_5531,2022-08-21_1501_MVI_5531.MP4,8/21/2022 15:01,8/21/2022,15:01:00,João Grilo,male,subadult,-40.89403,-3.82701,0,,,,,,,,,,
2022-08-21_1522_MVI_5534,2022-08-21_1522_MVI_5534,2022-08-21_1522_MVI_5534.MP4,8/21/2022 15:22,8/21/2022,15:22:00,João Grilo,male,subadult,-40.89424,-3.82708,0,,,,,,,,,,
2022-08-21_1538_MVI_5536,2022-08-21_1538_MVI_5536,2022-08-21_1538_MVI_5536.MP4,8/21/2022 15:38,8/21/2022,15:38:00,João Grilo,male,subadult,-40.89431,-3.82738,0,,,,,,,,,,
2022-08-21_1607_MVI_5538,2022-08-21_1607_MVI_5538,2022-08-21_1607_MVI_5538.MP4,8/21/2022 16:07,8/21/2022,16:07:00,João Grilo,male,subadult,-40.89471,-3.82474,0,,,,,,,,,,
2022-10-04_1211_MVI_6646,2022-10-04_1211_MVI_6646,2022-10-04_1211_MVI_6646.MP4,10/4/2022 12:11,10/4/2022,12:11:00,Mucunzá,male,subadult,-40.89955,-3.82764,0,,,,,,,,,,
2022-08-14_1039_MVI_5463,2022-08-14_1039_MVI_5463,2022-08-14_1039_MVI_5463.MP4,8/14/2022 10:39,8/14/2022,10:39:00,Mucunzá,male,subadult,-40.89459,-3.82751,1,NA,1,babacu,1,0,0,0,0,0,
2022-08-14_1109_MVI_5469,2022-08-14_1109_MVI_5469,2022-08-14_1109_MVI_5469.MP4,8/14/2022 11:09,8/14/2022,11:09:00,Mucunzá,male,subadult,-40.89414,-3.82749,0,,,,,,,,,,
2022-08-14_1119_MVI_5471,2022-08-14_1119_MVI_5471,2022-08-14_1119_MVI_5471.MP4,8/14/2022 11:19,8/14/2022,11:19:00,Mucunzá,male,subadult,-40.8942,-3.82732,1,0,3,babacu,1,1,0,0,0,0,
2022-08-14_1134_MVI_5473,2022-08-14_1134_MVI_5473,2022-08-14_1134_MVI_5473.MP4,8/14/2022 11:34,8/14/2022,11:34:00,Mucunzá,male,subadult,-40.8942,-3.8274,1,NA,1,babacu,1,0,1,1,0,0,
2022-08-14_1154_MVI_5474,2022-08-14_1154_MVI_5474,2022-08-14_1154_MVI_5474.MP4,8/14/2022 11:54,8/14/2022,11:54:00,Mucunzá,male,subadult,-40.89388,-3.82732,1,1,5,babacu,1,1,0,0,0,0,
2022-08-14_1210_MVI_5475,2022-08-14_1210_MVI_5475,2022-08-14_1210_MVI_5475.MP4,8/14/2022 12:10,8/14/2022,12:10:00,Mucunzá,male,subadult,-40.89384,-3.82746,1,NA,1,babacu,1,1,1,1,0,0,
2022-08-14_1246_MVI_5478,2022-08-14_1246_MVI_5478,2022-08-14_1246_MVI_5478.MP4,8/14/2022 12:46,8/14/2022,12:46:00,Mucunzá,male,subadult,-40.89363,-3.82705,0,,,,,,,,,,
2022-08-14_1302_MVI_5479,2022-08-14_1302_MVI_5479,2022-08-14_1302_MVI_5479.MP4,8/14/2022 13:02,8/14/2022,13:02:00,Mucunzá,male,subadult,-40.89369,-3.82712,0,,,,,,,,,,
2022-11-01_1110_MVI_7410,2022-11-01_1110_MVI_7410,2022-11-01_1110_MVI_7410.MP4,11/1/2022 11:10,11/1/2022,11:10:00,Conceição,female,adult,-40.89816,-3.82697,0,,,,,,,,,,
2022-08-14_1317_MVI_5481,2022-08-14_1317_MVI_5481,2022-08-14_1317_MVI_5481.MP4,8/14/2022 13:17,8/14/2022,13:17:00,Mucunzá,male,subadult,-40.89378,-3.82723,0,,,,,,,,,,
2022-08-14_1333_MVI_5482,2022-08-14_1333_MVI_5482,2022-08-14_1333_MVI_5482.MP4,8/14/2022 13:33,8/14/2022,13:33:00,Mucunzá,male,subadult,-40.89373,-3.82715,1,0,1,macauba,2,0,2,0,2,0,
2022-11-01_1127_MVI_7414,2022-11-01_1127_MVI_7414,2022-11-01_1127_MVI_7414.MP4,11/1/2022 11:27,11/1/2022,11:27:00,Conceição,female,adult,-40.89838,-3.82684,0,,,,,,,,,,
2022-08-14_1357_MVI_5487,2022-08-14_1357_MVI_5487,2022-08-14_1357_MVI_5487.MP4,8/14/2022 13:57,8/14/2022,13:57:00,Mucunzá,male,subadult,-40.89377,-3.82723,0,,,,,,,,,,
2022-11-01_1143_MVI_7417,2022-11-01_1143_MVI_7417,2022-11-01_1143_MVI_7417.MP4,11/1/2022 11:43,11/1/2022,11:43:00,Conceição,female,adult,-40.89869,-3.8268,0,,,,,,,,,,
2022-08-14_1415_MVI_5488,2022-08-14_1415_MVI_5488,2022-08-14_1415_MVI_5488.MP4,8/14/2022 14:15,8/14/2022,14:15:00,Mucunzá,male,subadult,-40.89443,-3.82745,1,0,1,babacu,2,0,0,0,0,0,
2022-11-02_0702_MVI_7412,2022-11-02_0702_MVI_7412,2022-11-02_0702_MVI_7412.MP4,11/2/2022 7:02,11/2/2022,7:02:00,João Grilo,male,subadult,-40.89703,-3.82624,0,,,,,,,,,,
2022-08-14_1431_MVI_5489,2022-08-14_1431_MVI_5489,2022-08-14_1431_MVI_5489.MP4,8/14/2022 14:31,8/14/2022,14:31:00,Mucunzá,male,subadult,-40.89484,-3.82733,1,0,2,macauba,1,0,1,1,0,0,
2022-08-14_1511_MVI_5492,2022-08-14_1511_MVI_5492,2022-08-14_1511_MVI_5492.MP4,8/14/2022 15:11,8/14/2022,15:11:00,Mucunzá,male,subadult,-40.89556,-3.82703,0,,,,,,,,,,
2022-11-02_0718_MVI_7418,2022-11-02_0718_MVI_7418,2022-11-02_0718_MVI_7418.MP4,11/2/2022 7:18,11/2/2022,7:18:00,João Grilo,male,subadult,-40.89693,-3.82624,0,,,,,,,,,,
2022-08-14_1526_MVI_5493,2022-08-14_1526_MVI_5493,2022-08-14_1526_MVI_5493.MP4,8/14/2022 15:26,8/14/2022,15:26:00,Mucunzá,male,subadult,-40.89553,-3.82663,0,,,,,,,,,,
2022-11-02_0734_MVI_7420,2022-11-02_0734_MVI_7420,2022-11-02_0734_MVI_7420.MP4,11/2/2022 7:34,11/2/2022,7:34:00,João Grilo,male,subadult,-40.89667,-3.82625,0,,,,,,,,,,
2022-08-14_1544_MVI_5494,2022-08-14_1544_MVI_5494,2022-08-14_1544_MVI_5494.MP4,8/14/2022 15:44,8/14/2022,15:44:00,Mucunzá,male,subadult,-40.89613,-3.82673,0,,,,,,,,,,
2022-10-04_1318_MVI_6660,2022-10-04_1318_MVI_6660,2022-10-04_1318_MVI_6660.MP4,10/4/2022 13:18,10/4/2022,13:18:00,Mucunzá,male,subadult,-40.9001,-3.82605,0,,,,,,,,,,
2022-10-04_1333_MVI_6663,2022-10-04_1333_MVI_6663,2022-10-04_1333_MVI_6663.MP4,10/4/2022 13:33,10/4/2022,13:33:00,Mucunzá,male,subadult,-40.90019,-3.82566,0,,,,,,,,,,
2022-08-12_1109_MVI_5581,2022-08-12_1109_MVI_5581,2022-08-12_1109_MVI_5581.MP4,8/12/2022 11:09,8/12/2022,11:09:00,Baião,male,adult,-40.89407,-3.82733,0,,,,,,,,,,
2022-08-12_1120_MVI_5584,2022-08-12_1126_MVI_5584,2022-08-12_1126_MVI_5584.MP4,8/12/2022 11:20,8/12/2022,11:20:00,Baião,male,adult,-40.89421,-3.8274,0,,,,,,,,,,
2022-08-12_1142_MVI_5589,2022-08-12_1142_MVI_5589,2022-08-12_1142_MVI_5589.MP4,8/12/2022 11:42,8/12/2022,11:42:00,Baião,male,adult,-40.89422,-3.8274,0,,,,,,,,,,
2022-08-12_1159_MVI_5592,2022-08-12_1159_MVI_5592,2022-08-12_1159_MVI_5592.MP4,8/12/2022 11:59,8/12/2022,11:59:00,Baião,male,adult,-40.8942,-3.82759,0,,,,,,,,,,
2022-08-12_1229_MVI_5601,2022-08-12_1229_MVI_5601,2022-08-12_1229_MVI_5601.MP4,8/12/2022 12:29,8/12/2022,12:29:00,Baião,male,adult,-40.89468,-3.82738,1,1,4,macauba,2,0,2,1,1,0,
2022-08-12_1247_MVI_5605,2022-08-12_1247_MVI_5605,2022-08-12_1247_MVI_5605.MP4,8/12/2022 12:47,8/12/2022,12:47:00,Baião,male,adult,-40.8947,-3.82739,0,,,,,,,,,,
2022-08-12_1306_MVI_5608,2022-08-12_1306_MVI_5608,2022-08-12_1306_MVI_5608.MP4,8/12/2022 13:06,8/12/2022,13:06:00,Baião,male,adult,-40.89447,-3.82712,0,,,,,,,,,,
2022-08-12_1338_MVI_5611,2022-08-12_1338_MVI_5611,2022-08-12_1338_MVI_5611.MP4,8/12/2022 13:38,8/12/2022,13:38:00,Baião,male,adult,-40.89511,-3.8273,1,NA,1,macauba,3,0,3,0,3,0,
2022-11-02_0749_MVI_7422,2022-11-02_0749_MVI_7422,2022-11-02_0749_MVI_7422.MP4,11/2/2022 7:49,11/2/2022,7:49:00,João Grilo,male,subadult,-40.89634,-3.82587,0,,,,,,,,,,
2022-11-02_0825_MVI_7432,2022-11-02_0825_MVI_7432,2022-11-02_0825_MVI_7432.MP4,11/2/2022 8:25,11/2/2022,8:25:00,João Grilo,male,subadult,-40.89613,-3.82593,0,,,,,,,,,,
2022-11-02_0848_MVI_7436,2022-11-02_0848_MVI_7436,2022-11-02_0848_MVI_7436.MP4,11/2/2022 8:48,11/2/2022,8:48:00,João Grilo,male,subadult,-40.89614,-3.8263,0,,,,,,,,,,
2022-11-02_0911_MVI_7439,2022-11-02_0911_MVI_7439,2022-11-02_0911_MVI_7439.MP4,11/2/2022 9:11,11/2/2022,9:11:00,João Grilo,male,subadult,-40.89616,-3.82646,0,,,,,,,,,,
2022-08-12_1508_MVI_5620,2022-08-12_1508_MVI_5620,2022-08-12_1508_MVI_5620.MP4,8/12/2022 15:08,8/12/2022,15:08:00,Baião,male,adult,-40.89567,-3.82705,0,,,,,,,,,,
2022-08-12_1525_MVI_5622,2022-08-12_1525_MVI_5622,2022-08-12_1525_MVI_5622.MP4,8/12/2022 15:25,8/12/2022,15:25:00,Baião,male,adult,-40.89555,-3.8267,0,,,,,,,,,,
2022-08-12_1549_MVI_5628,2022-08-12_1549_MVI_5628,2022-08-12_1549_MVI_5628.MP4,8/12/2022 15:49,8/12/2022,15:49:00,Baião,male,adult,-40.8961,-3.82644,0,,,,,,,,,,
2022-08-12_1608_MVI_5632,2022-08-12_1608_MVI_5632,2022-08-12_1608_MVI_5632.MP4,8/12/2022 16:08,8/12/2022,16:08:00,Baião,male,adult,-40.89685,-3.8265,0,,,,,,,,,,
2022-08-12_1625_MVI_5639,2022-08-12_1625_MVI_5639,2022-08-12_1625_MVI_5639.MP4,8/12/2022 16:25,8/12/2022,16:25:00,Baião,male,adult,-40.89766,-3.82694,0,,,,,,,,,,
2022-08-12_1631_MVI_5641,2022-08-12_1631_MVI_5641,2022-08-12_1631_MVI_5641.MP4,8/12/2022 16:31,8/12/2022,16:31:00,Baião,male,adult,-40.89768,-3.82734,1,NA,1,macauba,4,0,4,2,2,0,
2022-11-02_0927_MVI_7441,2022-11-02_0927_MVI_7441,2022-11-02_0927_MVI_7441.MP4,11/2/2022 9:27,11/2/2022,9:27:00,João Grilo,male,subadult,-40.896,-3.82673,1,1,4,macauba,2,1,2,2,0,0,
2022-11-02_1014_MVI_7451,2022-11-02_1014_MVI_7451,2022-11-02_1014_MVI_7451.MP4,11/2/2022 10:14,11/2/2022,10:14:00,João Grilo,male,subadult,-40.89631,-3.82702,0,,,,,,,,,,
2022-11-02_1030_MVI_7452,2022-11-02_1030_MVI_7452,2022-11-02_1030_MVI_7452.MP4,11/2/2022 10:30,11/2/2022,10:30:00,João Grilo,male,subadult,-40.89526,-3.82743,0,,,,,,,,,,
2022-11-02_1109_MVI_7454,2022-11-02_1109_MVI_7454,2022-11-02_1109_MVI_7454.MP4,11/2/2022 11:09,11/2/2022,11:09:00,João Grilo,male,subadult,-40.89463,-3.82739,0,,,,,,,,,,
2022-11-02_1207_MVI_7457,2022-11-02_1207_MVI_7457,2022-11-02_1207_MVI_7457.MP4,11/2/2022 12:07,11/2/2022,12:07:00,João Grilo,male,subadult,-40.89441,-3.82756,0,,,,,,,,,,
2022-10-04_1359_MVI_6667,2022-10-04_1359_MVI_6667,2022-10-04_1359_MVI_6667.MP4,10/4/2022 13:59,10/4/2022,13:59:00,Mucunzá,male,subadult,-40.89995,-3.82559,0,,,,,,,,,,
2022-10-04_1513_MVI_6677,2022-10-04_1513_MVI_6677,2022-10-04_1513_MVI_6677.MP4,10/4/2022 15:13,10/4/2022,15:13:00,Mucunzá,male,subadult,-40.90005,-3.82523,0,,,,,,,,,,
2022-08-20_0945_MVI_5989,2022-08-20_0945_MVI_5989,2022-08-20_0945_MVI_5989.MP4,8/20/2022 9:45,8/20/2022,9:45:00,Baleia,female,adult,-40.89357,-3.8269,1,0,2,macauba,2,0,2,0,2,0,
2022-08-20_1003_MVI_5993,2022-08-20_1003_MVI_5993,2022-08-20_1003_MVI_5993.MP4,8/20/2022 10:03,8/20/2022,10:03:00,Baleia,female,adult,-40.8933,-3.82657,0,,,,,,,,,,
2022-08-20_1022_MVI_5996,2022-08-20_1022_MVI_5996,2022-08-20_1022_MVI_5996.MP4,8/20/2022 10:22,8/20/2022,10:22:00,Baleia,female,adult,-40.89276,-3.82639,0,,,,,,,,,,
2022-08-20_1050_MVI_6002,2022-08-20_1050_MVI_6002,2022-08-20_1050_MVI_6002.MP4,8/20/2022 10:50,8/20/2022,10:50:00,Baleia,female,adult,-40.89246,-3.82575,0,,,,,,,,,,
2022-10-06_0710_MVI_6707,2022-10-06_0710_MVI_6707,2022-10-06_0710_MVI_6707.MP4,10/6/2022 7:10,10/6/2022,7:10:00,Baleia,female,adult,-40.89946,-3.82622,0,,,,,,,,,,
2022-10-06_0729_MVI_6716,2022-10-06_0729_MVI_6716,2022-10-06_0729_MVI_6716.MP4,10/6/2022 7:29,10/6/2022,7:29:00,Baleia,female,adult,-40.89894,-3.82651,0,,,,,,,,,,
2022-08-20_1108_MVI_6014,2022-08-20_1108_MVI_6014,2022-08-20_1108_MVI_6014.MP4,8/20/2022 11:08,8/20/2022,11:08:00,Baleia,female,adult,-40.89225,-3.82531,0,,,,,,,,,,
2022-08-20_1130_MVI_6024,2022-08-20_1130_MVI_6024,2022-08-20_1130_MVI_6024.MP4,8/20/2022 11:30,8/20/2022,11:30:00,Baleia,female,adult,-40.89187,-3.82548,1,NA,1,macauba,1,0,1,0,1,0,
2022-08-20_1153_MVI_6037,2022-08-20_1153_MVI_6037,2022-08-20_1153_MVI_6037.MP4,8/20/2022 11:53,8/20/2022,11:53:00,Baleia,female,adult,-40.89183,-3.82536,0,,,,,,,,,,
2022-08-20_1221_MVI_6045,2022-08-20_1221_MVI_6045,2022-08-20_1221_MVI_6045.MP4,8/20/2022 12:21,8/20/2022,12:21:00,Baleia,female,adult,-40.89192,-3.8256,0,,,,,,,,,,
2022-08-20_1237_MVI_6051,2022-08-20_1237_MVI_6051,2022-08-20_1237_MVI_6051.MP4,8/20/2022 12:37,8/20/2022,12:37:00,Baleia,female,adult,-40.8918,-3.82559,0,,,,,,,,,,
2022-08-20_1256_MVI_6058,2022-08-20_1256_MVI_6058,2022-08-20_1256_MVI_6058.MP4,8/20/2022 12:56,8/20/2022,12:56:00,Baleia,female,adult,-40.89184,-3.82558,0,,,,,,,,,,
2022-08-20_1342_MVI_6071,2022-08-20_1342_MVI_6071,2022-08-20_1342_MVI_6071.MP4,8/20/2022 13:42,8/20/2022,13:42:00,Baleia,female,adult,-40.89246,-3.82598,1,0,2,macauba,3,0,2,1,1,0,
2022-08-20_1443_MVI_6087,2022-08-20_1443_MVI_6087,2022-08-20_1443_MVI_6087.MP4,8/20/2022 14:43,8/20/2022,14:43:00,Baleia,female,adult,-40.8929,-3.82675,0,,,,,,,,,,
2022-08-20_1538_MVI_6099,2022-08-20_1538_MVI_6099,2022-08-20_1538_MVI_6099.MP4,8/20/2022 15:38,8/20/2022,15:38:00,Baleia,female,adult,-40.89386,-3.82714,0,,,,,,,,,,
2022-08-20_1626_MVI_6102,2022-08-20_1626_MVI_6102,2022-08-20_1626_MVI_6102.MP4,8/20/2022 16:26,8/20/2022,16:26:00,Baleia,female,adult,-40.89466,-3.82761,1,0,1,macauba,2,0,2,0,2,0,
2022-11-02_1222_MVI_7458,2022-11-02_1222_MVI_7458,2022-11-02_1222_MVI_7458.MP4,11/2/2022 12:22,11/2/2022,12:22:00,João Grilo,male,subadult,-40.89441,-3.82755,0,,,,,,,,,,
2022-11-02_1237_MVI_7459,2022-11-02_1237_MVI_7459,2022-11-02_1237_MVI_7459.MP4,11/2/2022 12:37,11/2/2022,12:37:00,João Grilo,male,subadult,-40.89448,-3.82764,0,,,,,,,,,,
2022-11-02_1253_MVI_7460,2022-11-02_1253_MVI_7460,2022-11-02_1253_MVI_7460.MP4,11/2/2022 12:53,11/2/2022,12:53:00,João Grilo,male,subadult,-40.89449,-3.82751,0,,,,,,,,,,
2022-11-02_1308_MVI_7461,2022-11-02_1308_MVI_7461,2022-11-02_1308_MVI_7461.MP4,11/2/2022 13:08,11/2/2022,13:08:00,João Grilo,male,subadult,-40.89431,-3.8273,0,,,,,,,,,,
2022-11-02_1332_MVI_7465,2022-11-02_1332_MVI_7465,2022-11-02_1332_MVI_7465.MP4,11/2/2022 13:32,11/2/2022,13:32:00,João Grilo,male,subadult,-40.89429,-3.82735,0,,,,,,,,,,
2022-11-02_1347_MVI_7466,2022-11-02_1347_MVI_7466,2022-11-02_1347_MVI_7466.MP4,11/2/2022 13:47,11/2/2022,13:47:00,João Grilo,male,subadult,-40.89433,-3.82733,0,,,,,,,,,,
2022-11-02_1402_MVI_7467,2022-11-02_1402_MVI_7467,2022-11-02_1402_MVI_7467.MP4,11/2/2022 14:02,11/2/2022,14:02:00,João Grilo,male,subadult,-40.89419,-3.82754,0,,,,,,,,,,
2022-11-02_1436_MVI_7476,2022-11-02_1436_MVI_7476,2022-11-02_1436_MVI_7476.MP4,11/2/2022 14:36,11/2/2022,14:36:00,João Grilo,male,subadult,-40.8945,-3.82822,0,,,,,,,,,,
2022-11-03_0815_MVI_7494,2022-11-03_0815_MVI_7494,2022-11-03_0815_MVI_7494.MP4,11/3/2022 8:15,11/3/2022,8:15:00,Chicó,male,adult,-40.89671,-3.82677,0,,,,,,,,,,
2022-11-03_0834_MVI_7497,2022-11-03_0834_MVI_7497,2022-11-03_0834_MVI_7497.MP4,11/3/2022 8:34,11/3/2022,8:34:00,Chicó,male,adult,-40.89691,-3.82728,0,,,,,,,,,,
2022-08-17_1108_MVI_5756,2022-08-17_1108_MVI_5756,2022-08-17_1108_MVI_5756.MP4,8/17/2022 11:08,8/17/2022,11:08:00,Baleia,female,adult,-40.89931,-3.82655,0,,,,,,,,,,
2022-08-17_1339_MVI_5786,2022-08-17_1339_MVI_5786,2022-08-17_1339_MVI_5786.MP4,8/17/2022 13:39,8/17/2022,13:39:00,Baleia,female,adult,-40.8987,-3.82738,0,,,,,,,,,,
2022-08-17_1410_MVI_5797,2022-08-17_1410_MVI_5797,2022-08-17_1410_MVI_5797.MP4,8/17/2022 14:10,8/17/2022,14:10:00,Baleia,female,adult,-40.8995,-3.82729,0,,,,,,,,,,
2022-08-18_1027_MVI_5820,2022-08-18_1027_MVI_5820,2022-08-18_1027_MVI_5820.MP4,8/18/2022 10:27,8/18/2022,10:27:00,Conceição,female,adult,-40.89869,-3.82732,0,,,,,,,,,,
2022-08-18_1044_MVI_5828,2022-08-18_1044_MVI_5828,2022-08-18_1044_MVI_5828.MP4,8/18/2022 10:44,8/18/2022,10:44:00,Conceição,female,adult,-40.89869,-3.82736,0,,,,,,,,,,
2022-08-18_1118_MVI_5832,2022-08-18_1118_MVI_5832,2022-08-18_1118_MVI_5832.MP4,8/18/2022 11:18,8/18/2022,11:18:00,Conceição,female,adult,-40.89846,-3.82714,1,1,1,macauba,3,0,3,2,1,0,
2022-08-18_1136_MVI_5839,2022-08-18_1136_MVI_5839,2022-08-18_1136_MVI_5839.MP4,8/18/2022 11:36,8/18/2022,11:36:00,Conceição,female,adult,-40.89835,-3.82726,1,1,4,macauba,2,0,2,2,0,0,
2022-08-18_1153_MVI_5844,2022-08-18_1153_MVI_5844,2022-08-18_1153_MVI_5844.MP4,8/18/2022 11:53,8/18/2022,11:53:00,Conceição,female,adult,-40.89835,-3.82737,1,0,2,macauba,3,0,3,1,2,0,
2022-08-18_1215_MVI_5851,2022-08-18_1215_MVI_5851,2022-08-18_1215_MVI_5851.MP4,8/18/2022 12:15,8/18/2022,12:15:00,Conceição,female,adult,-40.89822,-3.82718,1,0,5,macauba,1,0,1,0,1,0,
