sample_id,focal,minute,timestamp,individual,sex,age,height,nutcracking
2022-10-23_0940_MVI_7264_1,2022-10-23_0940_MVI_7264,1,2022-10-23 09:40:00,Xote,female,adult,5,0
2022-10-23_0955_MVI_7265_1,2022-10-23_0955_MVI_7265,1,2022-10-23 09:55:00,Xote,female,adult,6,1
2022-10-23_1010_MVI_7267_1,2022-10-23_1010_MVI_7267,1,2022-10-23 10:10:00,Xote,female,adult,7,0
2022-10-23_1234_MVI_7271_1,2022-10-23_1234_MVI_7271,1,2022-10-23 12:34:00,Xote,female,adult,1.5,0
2022-10-23_1249_MVI_7272_1,2022-10-23_1249_MVI_7272,1,2022-10-23 12:49:00,Xote,female,adult,7,0
2022-10-23_1304_MVI_7274_1,2022-10-23_1304_MVI_7274,1,2022-10-23 13:04:00,Xote,female,adult,7,0
2022-10-23_1319_MVI_7276_1,2022-10-23_1319_MVI_7276,1,2022-10-23 13:19:00,Xote,female,adult,1,0
2022-10-23_1334_MVI_7278_1,2022-10-23_1334_MVI_7278,1,2022-10-23 13:34:00,Xote,female,adult,5,0
2022-10-23_1401_MVI_7280_1,2022-10-23_1401_MVI_7280,1,2022-10-23 14:01:00,Xote,female,adult,5,0
2022-10-23_1416_MVI_7283_1,2022-10-23_1416_MVI_7283,1,2022-10-23 14:16:00,Xote,female,adult,3,1
2022-10-23_1431_MVI_7285_1,2022-10-23_1431_MVI_7285,1,2022-10-23 14:31:00,Xote,female,adult,8,0
2022-10-23_1534_MVI_7288_1,2022-10-23_1534_MVI_7288,1,2022-10-23 15:34:00,Xote,female,adult,6,0
2023-06-18_1057_MVI_4928_1,2023-06-18_1057_MVI_4928,1,2023-06-18 10:57:00,Açucena,female,adult,0,1
2023-06-18_1112_MVI_4932_1,2023-06-18_1112_MVI_4932,1,2023-06-18 11:12:00,Açucena,female,adult,3,1
2023-06-18_1128_MVI_4936_1,2023-06-18_1128_MVI_4936,1,2023-06-18 11:28:00,Açucena,female,adult,6,1
2023-06-18_1143_MVI_4942_1,2023-06-18_1143_MVI_4942,1,2023-06-18 11:43:00,Açucena,female,adult,3.8,0
2023-06-18_1158_MVI_4946_1,2023-06-18_1158_MVI_4946,1,2023-06-18 11:58:00,Açucena,female,adult,2,1
2023-06-18_1219_MVI_4951_1,2023-06-18_1219_MVI_4951,1,2023-06-18 12:19:00,Açucena,female,adult,0,1
2023-06-18_1314_MVI_4957_1,2023-06-18_1314_MVI_4957,1,2023-06-18 13:14:00,Açucena,female,adult,0,0
2023-06-18_1329_MVI_4964_1,2023-06-18_1329_MVI_4964,1,2023-06-18 13:29:00,Açucena,female,adult,1,1
2023-06-18_1514_MVI_4969_1,2023-06-18_1514_MVI_4969,1,2023-06-18 15:14:00,Açucena,female,adult,0.3,1
2023-06-18_1528_MVI_4975_1,2023-06-18_1528_MVI_4975,1,2023-06-18 15:28:00,Açucena,female,adult,0.3,1
2023-06-18_1546_MVI_4980_1,2023-06-18_1546_MVI_4980,1,2023-06-18 15:46:00,Açucena,female,adult,3,0
2023-06-19_0850_MVI_4986_1,2023-06-19_0850_MVI_4986,1,2023-06-19 08:50:00,Betânia,female,adult,6.6,0
2023-06-19_0906_MVI_4989_1,2023-06-19_0906_MVI_4989,1,2023-06-19 09:06:00,Betânia,female,adult,2.2,0
2023-06-19_0922_MVI_4992_1,2023-06-19_0922_MVI_4992,1,2023-06-19 09:22:00,Betânia,female,adult,16,0
2023-06-19_0946_MVI_4996_1,2023-06-19_0946_MVI_4996,1,2023-06-19 09:46:00,Betânia,female,adult,10,0
2023-06-19_1004_MVI_4999_1,2023-06-19_1004_MVI_4999,1,2023-06-19 10:04:00,Betânia,female,adult,5.5,0
2023-06-19_1146_MVI_5003_1,2023-06-19_1146_MVI_5003,1,2023-06-19 11:46:00,Betânia,female,adult,1.1,0
2023-06-19_1203_MVI_5006_1,2023-06-19_1203_MVI_5006,1,2023-06-19 12:03:00,Betânia,female,adult,6,0
2023-06-19_1220_MVI_5009_1,2023-06-19_1220_MVI_5009,1,2023-06-19 12:20:00,Betânia,female,adult,0,0
2023-06-19_1236_MVI_5013_1,2023-06-19_1236_MVI_5013,1,2023-06-19 12:36:00,Betânia,female,adult,9,0
2023-06-19_1254_MVI_5016_1,2023-06-19_1254_MVI_5016,1,2023-06-19 12:54:00,Betânia,female,adult,8,0
2023-06-19_1310_MVI_5019_1,2023-06-19_1310_MVI_5019,1,2023-06-19 13:10:00,Betânia,female,adult,7,0
2023-06-19_1351_MVI_5024_1,2023-06-19_1351_MVI_5024,1,2023-06-19 13:51:00,Betânia,female,adult,8,0
2023-06-19_1407_MVI_5028_1,2023-06-19_1407_MVI_5028,1,2023-06-19 14:07:00,Betânia,female,adult,0.3,0
2023-06-19_1606_MVI_5032_1,2023-06-19_1606_MVI_5032,1,2023-06-19 16:06:00,Betânia,female,adult,18,0
2023-03-16_0853_MVI_0002_1,2023-03-16_0853_MVI_0002,1,2023-03-16 08:53:00,Chicó,male,adult,1,0
2023-03-16_0853_MVI_0002_1,2023-03-16_0853_MVI_0002,1,2023-03-16 08:53:00,Chicó,male,adult,1,0
2023-03-16_0927_MVI_0011_1,2023-03-16_0927_MVI_0011,1,2023-03-16 09:27:00,Chicó,male,adult,4,1
2023-03-08_0922_MVI_1313_1,2023-03-08_0922_MVI_1313,1,2023-03-08 09:22:00,Fabiano,male,adult,4,0
2023-03-08_0940_MVI_1318_1,2023-03-08_0940_MVI_1318,1,2023-03-08 09:40:00,Fabiano,male,adult,4.5,0
2023-03-08_0958_MVI_1322_1,2023-03-08_0958_MVI_1322,1,2023-03-08 09:58:00,Fabiano,male,adult,6,0
2023-03-08_1015_MVI_1325_1,2023-03-08_1015_MVI_1325,1,2023-03-08 10:15:00,Fabiano,male,adult,4,0
2023-03-08_1033_MVI_1334_1,2023-03-08_1033_MVI_1334,1,2023-03-08 10:33:00,Fabiano,male,adult,7,0
2023-03-08_1049_MVI_1337_1,2023-03-08_1049_MVI_1337,1,2023-03-08 10:49:00,Fabiano,male,adult,4.5,0
2023-03-08_1110_MVI_1343_1,2023-03-08_1110_MVI_1343,1,2023-03-08 11:10:00,Fabiano,male,adult,3.5,0
2023-03-08_1208_MVI_1354_1,2023-03-08_1208_MVI_1354,1,2023-03-08 12:08:00,Fabiano,male,adult,10,0
2022-10-14_0844_MVI_7025_1,2022-10-14_0844_MVI_7025,1,2022-10-14 08:44:00,Canjica,male,subadult,4,0
2022-10-14_0900_MVI_7028_1,2022-10-14_0900_MVI_7028,1,2022-10-14 09:00:00,Canjica,male,subadult,4,0
2022-10-14_0920_MVI_7032_1,2022-10-14_0920_MVI_7032,1,2022-10-14 09:20:00,Canjica,male,subadult,2.5,0
2022-10-14_1059_MVI_7039_1,2022-10-14_1059_MVI_7039,1,2022-10-14 10:59:00,Canjica,male,subadult,0,1
2022-10-14_1104_MVI_7041_1,2022-10-14_1104_MVI_7041,1,2022-10-14 11:04:00,Canjica,male,subadult,2,1
2022-10-14_1131_MVI_7046_1,2022-10-14_1131_MVI_7046,1,2022-10-14 11:31:00,Canjica,male,subadult,6,0
2022-10-14_1158_MVI_7052_1,2022-10-14_1158_MVI_7052,1,2022-10-14 11:58:00,Canjica,male,subadult,3,0
2022-10-14_1212_MVI_7054_1,2022-10-14_1212_MVI_7054,1,2022-10-14 12:12:00,Canjica,male,subadult,6,0
2022-10-14_1224_MVI_7055_1,2022-10-14_1224_MVI_7055,1,2022-10-14 12:24:00,Canjica,male,subadult,2,0
2022-10-14_1238_MVI_7057_1,2022-10-14_1238_MVI_7057,1,2022-10-14 12:38:00,Canjica,male,subadult,0,1
2022-10-14_1335_MVI_7062_1,2022-10-14_1335_MVI_7062,1,2022-10-14 13:35:00,Canjica,male,subadult,0,0
2022-10-14_1343_MVI_7064_1,2022-10-14_1343_MVI_7064,1,2022-10-14 13:43:00,Canjica,male,subadult,0,0
2022-10-14_1420_MVI_7068_1,2022-10-14_1420_MVI_7068,1,2022-10-14 14:20:00,Canjica,male,subadult,0.1,1
2022-10-14_1428_MVI_7069_1,2022-10-14_1428_MVI_7069,1,2022-10-14 14:28:00,Canjica,male,subadult,2,0
2022-10-14_1445_MVI_7072_1,2022-10-14_1445_MVI_7072,1,2022-10-14 14:45:00,Canjica,male,subadult,5,0
2022-10-14_1503_MVI_7076_1,2022-10-14_1503_MVI_7076,1,2022-10-14 15:03:00,Canjica,male,subadult,1.8,0
2022-10-15_0746_MVI_7046_1,2022-10-15_0746_MVI_7046,1,2022-10-15 07:46:00,Maria Moura,female,adult,2,0
2022-10-15_0804_MVI_7054_1,2022-10-15_0804_MVI_7054,1,2022-10-15 08:04:00,Maria Moura,female,adult,0,0
2022-10-15_0820_MVI_7057_1,2022-10-15_0820_MVI_7057,1,2022-10-15 08:20:00,Maria Moura,female,adult,2,0
2022-10-15_0845_MVI_7068_1,2022-10-15_0845_MVI_7068,1,2022-10-15 08:45:00,Maria Moura,female,adult,2,0
2022-10-15_0901_MVI_7073_1,2022-10-15_0901_MVI_7073,1,2022-10-15 09:01:00,Maria Moura,female,adult,3,0
2022-10-15_0917_MVI_7078_1,2022-10-15_0917_MVI_7078,1,2022-10-15 09:17:00,Maria Moura,female,adult,6,0
2022-10-15_0950_MVI_7084_1,2022-10-15_0950_MVI_7084,1,2022-10-15 09:50:00,Maria Moura,female,adult,0,0
2022-10-15_1017_MVI_7090_1,2022-10-15_1017_MVI_7090,1,2022-10-15 10:17:00,Maria Moura,female,adult,0,1
2022-10-15_1039_MVI_7100_1,2022-10-15_1039_MVI_7100,1,2022-10-15 10:39:00,Maria Moura,female,adult,0.4,1
2022-10-15_1054_MVI_7107_1,2022-10-15_1054_MVI_7107,1,2022-10-15 10:54:00,Maria Moura,female,adult,0,0
2022-10-15_1111_MVI_7111_1,2022-10-15_1111_MVI_7111,1,2022-10-15 11:11:00,Maria Moura,female,adult,9,0
2022-10-15_1140_MVI_7114_1,2022-10-15_1140_MVI_7114,1,2022-10-15 11:40:00,Maria Moura,female,adult,0.2,0
2022-10-15_1217_MVI_7124_1,2022-10-15_1217_MVI_7124,1,2022-10-15 12:17:00,Maria Moura,female,adult,0.5,0
2022-10-15_1236_MVI_7129_1,2022-10-15_1236_MVI_7129,1,2022-10-15 12:36:00,Maria Moura,female,adult,3,1
2022-10-15_1327_MVI_7139_1,2022-10-15_1327_MVI_7139,1,2022-10-15 13:27:00,Maria Moura,female,adult,0.3,0
2022-10-15_1450_MVI_7160_1,2022-10-15_1450_MVI_7160,1,2022-10-15 14:50:00,Maria Moura,female,adult,0,0
2023-03-08_1225_MVI_1358_1,2023-03-08_1225_MVI_1358,1,2023-03-08 12:25:00,Fabiano,male,adult,11,0
2023-03-08_1240_MVI_1364_1,2023-03-08_1240_MVI_1364,1,2023-03-08 12:40:00,Fabiano,male,adult,7,0
2023-03-08_1257_MVI_1368_1,2023-03-08_1257_MVI_1368,1,2023-03-08 12:57:00,Fabiano,male,adult,9,0
2023-03-08_1310_MVI_1371_1,2023-03-08_1310_MVI_1371,1,2023-03-08 13:10:00,Fabiano,male,adult,7,0
2023-03-08_1327_MVI_1374_1,2023-03-08_1327_MVI_1374,1,2023-03-08 13:27:00,Fabiano,male,adult,9,0
2023-03-08_1348_MVI_1379_1,2023-03-08_1348_MVI_1379,1,2023-03-08 13:48:00,Fabiano,male,adult,3,0
2023-03-08_1418_MVI_1384_1,2023-03-08_1418_MVI_1384,1,2023-03-08 14:18:00,Fabiano,male,adult,0,0
2023-03-08_1450_MVI_1396_1,2023-03-08_1450_MVI_1396,1,2023-03-08 14:50:00,Fabiano,male,adult,0,0
2023-03-08_1507_MVI_1403_1,2023-03-08_1507_MVI_1403,1,2023-03-08 15:07:00,Fabiano,male,adult,3,0
2022-10-16_0730_MVI_7123_1,2022-10-16_0730_MVI_7123,1,2022-10-16 07:30:00,João Grilo,male,subadult,0,1
2022-10-16_0746_MVI_7128_1,2022-10-16_0746_MVI_7128,1,2022-10-16 07:46:00,João Grilo,male,subadult,0,1
2022-10-16_0803_MVI_7129_1,2022-10-16_0803_MVI_7129,1,2022-10-16 08:03:00,João Grilo,male,subadult,0.3,0
2022-10-16_0818_MVI_7134_1,2022-10-16_0818_MVI_7134,1,2022-10-16 08:18:00,João Grilo,male,subadult,2,0
2022-10-16_0834_MVI_7139_1,2022-10-16_0834_MVI_7139,1,2022-10-16 08:34:00,João Grilo,male,subadult,3,0
2022-10-16_0846_MVI_7141_1,2022-10-16_0846_MVI_7141,1,2022-10-16 08:46:00,João Grilo,male,subadult,3,0
2022-10-16_0859_MVI_7142_1,2022-10-16_0859_MVI_7142,1,2022-10-16 08:59:00,João Grilo,male,subadult,0,1
2022-10-16_0913_MVI_7144_1,2022-10-16_0913_MVI_7144,1,2022-10-16 09:13:00,João Grilo,male,subadult,3,0
2022-10-16_0956_MVI_7148_1,2022-10-16_0956_MVI_7148,1,2022-10-16 09:56:00,João Grilo,male,subadult,5,0
2022-10-16_1011_MVI_7149_1,2022-10-16_1011_MVI_7149,1,2022-10-16 10:11:00,João Grilo,male,subadult,7,1
2022-10-16_1036_MVI_7151_1,2022-10-16_1036_MVI_7151,1,2022-10-16 10:36:00,João Grilo,male,subadult,0,0
2022-10-16_1104_MVI_7156_1,2022-10-16_1104_MVI_7156,1,2022-10-16 11:04:00,João Grilo,male,subadult,0,0
2022-10-16_1120_MVI_7158_1,2022-10-16_1120_MVI_7158,1,2022-10-16 11:20:00,João Grilo,male,subadult,2,0
2022-10-16_1135_MVI_7159_1,2022-10-16_1135_MVI_7159,1,2022-10-16 11:35:00,João Grilo,male,subadult,1.5,0
2022-10-16_1151_MVI_7161_1,2022-10-16_1151_MVI_7161,1,2022-10-16 11:51:00,João Grilo,male,subadult,0,0
2022-10-16_1203_MVI_7164_1,2022-10-16_1203_MVI_7164,1,2022-10-16 12:03:00,João Grilo,male,subadult,6,0
2022-10-16_1239_MVI_7169_1,2022-10-16_1239_MVI_7169,1,2022-10-16 12:39:00,João Grilo,male,subadult,2,1
2022-10-16_1256_MVI_7171_1,2022-10-16_1256_MVI_7171,1,2022-10-16 12:56:00,João Grilo,male,subadult,1,0
2022-10-16_1348_MVI_7184_1,2022-10-16_1348_MVI_7184,1,2022-10-16 13:48:00,João Grilo,male,subadult,4,1
2022-10-16_1450_MVI_7196_1,2022-10-16_1450_MVI_7196,1,2022-10-16 14:50:00,João Grilo,male,subadult,0.3,1
2022-10-16_1433_MVI_7193_1,2022-10-16_1433_MVI_7193,1,2022-10-16 14:33:00,João Grilo,male,subadult,0,1
2022-10-16_1555_MVI_7202_1,2022-10-16_1555_MVI_7202,1,2022-10-16 15:55:00,João Grilo,male,subadult,1.5,1
2022-10-16_1611_MVI_7204_1,2022-10-16_1611_MVI_7204,1,2022-10-16 16:11:00,João Grilo,male,subadult,1.8,0
2022-10-16_1627_MVI_7206_1,2022-10-16_1627_MVI_7206,1,2022-10-16 16:27:00,João Grilo,male,subadult,1.5,0
2023-03-10_0856_MVI_1416_1,2023-03-10_0856_MVI_1416,1,2023-03-10 08:56:00,Baleia,female,adult,6,0
2023-03-10_0913_MVI_1419_1,2023-03-10_0913_MVI_1419,1,2023-03-10 09:13:00,Baleia,female,adult,7,0
2023-03-10_1003_MVI_1427_1,2023-03-10_1003_MVI_1427,1,2023-03-10 10:03:00,Baleia,female,adult,7,0
2023-03-10_1020_MVI_1430_1,2023-03-10_1020_MVI_1430,1,2023-03-10 10:20:00,Baleia,female,adult,8,0
2023-03-10_1037_MVI_1433_1,2023-03-10_1037_MVI_1433,1,2023-03-10 10:37:00,Baleia,female,adult,8,0
2023-03-10_1054_MVI_1436_1,2023-03-10_1054_MVI_1436,1,2023-03-10 10:54:00,Baleia,female,adult,9.5,0
2023-03-10_1110_MVI_1439_1,2023-03-10_1110_MVI_1439,1,2023-03-10 11:10:00,Baleia,female,adult,8.5,0
2023-03-10_1129_MVI_1442_1,2023-03-10_1129_MVI_1442,1,2023-03-10 11:29:00,Baleia,female,adult,3,0
2023-03-10_1406_MVI_1445_1,2023-03-10_1406_MVI_1445,1,2023-03-10 14:06:00,Baleia,female,adult,4.5,0
2023-03-10_1423_MVI_1449_1,2023-03-10_1423_MVI_1449,1,2023-03-10 14:23:00,Baleia,female,adult,8,0
2023-03-11_1137_MVI_1453_1,2023-03-11_1137_MVI_1453,1,2023-03-11 11:37:00,Açucena,female,adult,0,1
2023-03-11_1153_MVI_1458_1,2023-03-11_1153_MVI_1458,1,2023-03-11 11:53:00,Açucena,female,adult,7,0
2023-03-11_1209_MVI_1461_1,2023-03-11_1209_MVI_1461,1,2023-03-11 12:09:00,Açucena,female,adult,7,0
2023-03-11_1227_MVI_1465_1,2023-03-11_1227_MVI_1465,1,2023-03-11 12:27:00,Açucena,female,adult,2,1
2023-03-11_1248_MVI_1470_1,2023-03-11_1248_MVI_1470,1,2023-03-11 12:48:00,Açucena,female,adult,6.5,0
2023-03-11_1304_MVI_1473_1,2023-03-11_1304_MVI_1473,1,2023-03-11 13:04:00,Açucena,female,adult,8,0
2023-03-11_1322_MVI_1477_1,2023-03-11_1322_MVI_1477,1,2023-03-11 13:22:00,Açucena,female,adult,5,0
2023-03-12_0901_MVI_1480_1,2023-03-12_0901_MVI_1480,1,2023-03-12 09:01:00,Conceição,female,adult,7,0
2023-03-12_0925_MVI_1486_1,2023-03-12_0925_MVI_1486,1,2023-03-12 09:25:00,Conceição,female,adult,13,0
2023-03-12_0940_MVI_1490_1,2023-03-12_0940_MVI_1490,1,2023-03-12 09:40:00,Conceição,female,adult,6.5,0
2023-03-12_0955_MVI_1493_1,2023-03-12_0955_MVI_1493,1,2023-03-12 09:55:00,Conceição,female,adult,9,0
2023-03-12_1010_MVI_1496_1,2023-03-12_1010_MVI_1496,1,2023-03-12 10:10:00,Conceição,female,adult,8,0
2023-03-12_1026_MVI_1499_1,2023-03-12_1026_MVI_1499,1,2023-03-12 10:26:00,Conceição,female,adult,12,0
2023-03-12_1302_MVI_1515_1,2023-03-12_1302_MVI_1515,1,2023-03-12 13:02:00,Conceição,female,adult,0,1
2023-03-12_1317_MVI_1521_1,2023-03-12_1317_MVI_1521,1,2023-03-12 13:17:00,Conceição,female,adult,8,0
2023-03-12_1332_MVI_1525_1,2023-03-12_1332_MVI_1525,1,2023-03-12 13:32:00,Conceição,female,adult,5,0
2023-03-12_1347_MVI_1528_1,2023-03-12_1347_MVI_1528,1,2023-03-12 13:47:00,Conceição,female,adult,6,0
2023-03-12_1402_MVI_1531_1,2023-03-12_1402_MVI_1531,1,2023-03-12 14:02:00,Conceição,female,adult,7,0
2023-03-12_1417_MVI_1537_1,2023-03-12_1417_MVI_1537,1,2023-03-12 14:17:00,Conceição,female,adult,8,0
2023-03-12_1444_MVI_1541_1,2023-03-12_1444_MVI_1541,1,2023-03-12 14:44:00,Conceição,female,adult,10,0
2023-03-12_1511_MVI_1549_1,2023-03-12_1511_MVI_1549,1,2023-03-12 15:11:00,Conceição,female,adult,9,0
2023-03-12_1526_MVI_1554_1,2023-03-12_1526_MVI_1554,1,2023-03-12 15:26:00,Conceição,female,adult,5,0
2023-03-12_1541_MVI_1557_1,2023-03-12_1541_MVI_1557,1,2023-03-12 15:41:00,Conceição,female,adult,1.7,0
2023-03-13_0748_MVI_1561_1,2023-03-13_0748_MVI_1561,1,2023-03-13 07:48:00,Cuscuz,male,adult,8,0
2023-03-13_0807_MVI_1564_1,2023-03-13_0807_MVI_1564,1,2023-03-13 08:07:00,Cuscuz,male,adult,9,0
2023-03-13_0823_MVI_1567_1,2023-03-13_0823_MVI_1567,1,2023-03-13 08:23:00,Cuscuz,male,adult,9,0
2023-03-13_0840_MVI_1573_1,2023-03-13_0840_MVI_1573,1,2023-03-13 08:40:00,Cuscuz,male,adult,9,0
2023-03-13_0857_MVI_1577_1,2023-03-13_0857_MVI_1577,1,2023-03-13 08:57:00,Cuscuz,male,adult,7,0
2023-03-13_0913_MVI_1580_1,2023-03-13_0913_MVI_1580,1,2023-03-13 09:13:00,Cuscuz,male,adult,2.2,0
2023-03-13_0940_MVI_1587_1,2023-03-13_0940_MVI_1587,1,2023-03-13 09:40:00,Cuscuz,male,adult,15,0
2023-03-13_1117_MVI_1595_1,2023-03-13_1117_MVI_1595,1,2023-03-13 11:17:00,Cuscuz,male,adult,12,0
2023-03-13_1251_MVI_1602_1,2023-03-13_1251_MVI_1602,1,2023-03-13 12:51:00,Cuscuz,male,adult,8,0
2023-03-14_0851_MVI_1619_1,2023-03-14_0851_MVI_1619,1,2023-03-14 08:51:00,Xote,female,adult,10,0
2023-03-14_0921_MVI_1625_1,2023-03-14_0921_MVI_1625,1,2023-03-14 09:21:00,Xote,female,adult,11,0
2023-03-14_0951_MVI_1631_1,2023-03-14_0951_MVI_1631,1,2023-03-14 09:51:00,Xote,female,adult,12,0
2023-03-14_1012_MVI_1636_1,2023-03-14_1012_MVI_1636,1,2023-03-14 10:12:00,Xote,female,adult,2,0
2023-03-14_1208_MVI_1643_1,2023-03-14_1208_MVI_1643,1,2023-03-14 12:08:00,Xote,female,adult,8.5,0
2023-03-14_1226_MVI_1646_1,2023-03-14_1226_MVI_1646,1,2023-03-14 12:26:00,Xote,female,adult,8,0
2023-03-14_1246_MVI_1655_1,2023-03-14_1246_MVI_1655,1,2023-03-14 12:46:00,Xote,female,adult,3,0
2023-03-16_0943_MVI_0015_1,2023-03-16_0943_MVI_0015,1,2023-03-16 09:43:00,Chicó,male,adult,0,1
2023-03-16_1007_MVI_0019_1,2023-03-16_1007_MVI_0019,1,2023-03-16 10:07:00,Chicó,male,adult,0.2,0
2023-03-16_1026_MVI_0025_1,2023-03-16_1026_MVI_0025,1,2023-03-16 10:26:00,Chicó,male,adult,7,1
2023-03-16_1043_MVI_0029_1,2023-03-16_1043_MVI_0029,1,2023-03-16 10:43:00,Chicó,male,adult,0.5,0
2023-03-16_1100_MVI_0034_1,2023-03-16_1100_MVI_0034,1,2023-03-16 11:00:00,Chicó,male,adult,0.5,1
2023-03-16_1117_MVI_0037_1,2023-03-16_1117_MVI_0037,1,2023-03-16 11:17:00,Chicó,male,adult,0,0
2023-03-16_1133_MVI_0041_1,2023-03-16_1133_MVI_0041,1,2023-03-16 11:33:00,Chicó,male,adult,0,0
2023-03-16_1259_MVI_0045_1,2023-03-16_1259_MVI_0045,1,2023-03-16 12:59:00,Chicó,male,adult,0,1
2023-03-16_1315_MVI_0050_1,2023-03-16_1315_MVI_0050,1,2023-03-16 13:15:00,Chicó,male,adult,0,1
2023-03-15_0745_MVI_0004_1,2023-03-15_0745_MVI_0004,1,2023-03-15 07:45:00,Maria Moura,female,adult,8,0
2023-03-15_0934_MVI_0013_1,2023-03-15_0934_MVI_0013,1,2023-03-15 09:34:00,Maria Moura,female,adult,10,0
2023-03-15_1135_MVI_0023_1,2023-03-15_1135_MVI_0023,1,2023-03-15 11:35:00,Maria Moura,female,adult,9,0
2023-03-15_1152_MVI_0027_1,2023-03-15_1152_MVI_0027,1,2023-03-15 11:52:00,Maria Moura,female,adult,8,0
2023-03-15_1239_MVI_0035_1,2023-03-15_1239_MVI_0035,1,2023-03-15 12:39:00,Maria Moura,female,adult,7,0
2023-03-15_1309_MVI_0041_1,2023-03-15_1309_MVI_0041,1,2023-03-15 13:09:00,Maria Moura,female,adult,6,0
2023-03-15_1324_MVI_0044_1,2023-03-15_1324_MVI_0044,1,2023-03-15 13:24:00,Maria Moura,female,adult,0.3,1
2022-08-06_1617_MVI_3117_1,2022-08-06_1617_MVI_3117,1,2022-08-06 16:17:00,Tapioca,female,adult,10,0
2022-08-10_1038_MVI_5425_1,2022-08-10_1038_MVI_5425,1,2022-08-10 10:38:00,Maria Bonita,female,adult,3.5,0
2022-11-02_0939_MVI_7446_1,2022-11-02_0939_MVI_7446,1,2022-11-02 09:39:00,João Grilo,male,subadult,0,0
2022-11-03_1624_MVI_7572_1,2022-11-03_1624_MVI_7572,1,2022-11-03 16:24:00,Chicó,male,adult,0,0
2022-11-04_1054_MVI_7612_1,2022-11-04_1054_MVI_7612,1,2022-11-04 10:54:00,Fabiano,male,adult,15,0
2022-11-05_0738_MVI_7441_1,2022-11-05_0738_MVI_7441,1,2022-11-05 07:38:00,Mucunzá,male,subadult,14,0
2022-11-10_1129_MVI_7497_1,2022-11-10_1129_MVI_7497,1,2022-11-10 11:29:00,Cuscuz,male,adult,10,0
2022-12-02_1229_MVI_8079_1,2022-12-02_1229_MVI_8079,1,2022-12-02 12:29:00,Baleia,female,adult,12,0
2023-01-03_0754_MVI_0205_1,2023-01-03_0754_MVI_0205,1,2023-01-03 07:54:00,Cuscuz,male,adult,12,0
2023-01-04_1007_MVI_0309_1,2023-01-04_1007_MVI_0309,1,2023-01-04 10:07:00,Cajuína,female,adult,8,0
2023-01-05_1347_MVI_8661_1,2023-01-05_1347_MVI_8661,1,2023-01-05 13:47:00,Mucunzá,male,subadult,8,0
2023-02-01_1239_MVI_0542_1,2023-02-01_1239_MVI_0542,1,2023-02-01 12:39:00,Baleia,female,adult,9,0
2023-02-05_0907_MVI_0594_1,2023-02-05_0907_MVI_0594,1,2023-02-05 09:07:00,João Grilo,male,subadult,8,0
2023-02-05_1035_MVI_0607_1,2023-02-05_1035_MVI_0607,1,2023-02-05 10:35:00,João Grilo,male,subadult,0,0
2023-02-06_0959_MVI_0681_1,2023-02-06_0959_MVI_0681,1,2023-02-06 09:59:00,Açucena,female,adult,1.5,1
2023-02-08_1103_MVI_0816_1,2023-02-08_1103_MVI_0816,1,2023-02-08 11:03:00,Mucunzá,male,subadult,0,0
2023-02-09_1240_MVI_0042_1,2023-02-09_1240_MVI_0042,1,2023-02-09 12:40:00,Fabiano,male,adult,10,0
2023-02-09_1440_MVI_0060_1,2023-02-09_1440_MVI_0060,1,2023-02-09 14:40:00,Fabiano,male,adult,2,0
2023-02-10_0832_MVI_0861_1,2023-02-10_0832_MVI_0861,1,2023-02-10 08:32:00,Baleia,female,adult,7.5,0
2023-02-13_0904_MVI_0156_1,2023-02-13_0904_MVI_0156,1,2023-02-13 09:04:00,Baleia,female,adult,6,0
2023-02-18_1502_MVI_0414_1,2023-02-18_1502_MVI_0414,1,2023-02-18 15:02:00,Cuscuz,male,adult,10,0
2023-02-24_1127_MVI_0733_1,2023-02-24_1127_MVI_0733,1,2023-02-24 11:27:00,Maria Bonita,female,adult,0.5,0
2023-03-05_0914_MVI_1179_1,2023-03-05_0914_MVI_1179,1,2023-03-05 09:14:00,João Grilo,male,subadult,7,0
2023-03-10_0930_MVI_1422_1,2023-03-10_0930_MVI_1422,1,2023-03-10 09:30:00,Baleia,female,adult,7,0
2023-03-13_1013_MVI_1592_1,2023-03-13_1013_MVI_1592,1,2023-03-13 10:13:00,Cuscuz,male,adult,6,0
2023-03-14_0726_MVI_1615_1,2023-03-14_0726_MVI_1615,1,2023-03-14 07:26:00,Xote,female,adult,6.5,0
2023-03-15_0813_MVI_0011_1,2023-03-15_0813_MVI_0011,1,2023-03-15 08:13:00,Maria Moura,female,adult,13,0
2023-03-16_0905_MVI_0005_1,2023-03-16_0905_MVI_0005,1,2023-03-16 09:05:00,Chicó,male,adult,6,0
2023-03-18_0910_MVI_0054_1,2023-03-18_0910_MVI_0054,1,2023-03-18 09:10:00,Maria Bonita,female,adult,5,0
2023-03-18_1052_MVI_0074_1,2023-03-18_1052_MVI_0074,1,2023-03-18 10:52:00,Maria Bonita,female,adult,0.4,0
2023-03-24_0824_MVI_1774_1,2023-03-24_0824_MVI_1774,1,2023-03-24 08:24:00,Betânia,female,adult,7,0
2023-03-30_1535_MVI_1873_1,2023-03-30_1535_MVI_1873,1,2023-03-30 15:35:00,Maria Moura,female,adult,10,0
