focal,timestamp,individual,sex,age,location.long,location.lat,focal_begin,nutcracking
2022-11-03_1311_MVI_7540,2022-11-03 13:11:00,Chicó,male,adult,-40.89894,-3.82773,1,0
2022-11-03_1335_MVI_7545,2022-11-03 13:35:00,Chicó,male,adult,-40.89925,-3.82785,1,0
2022-11-03_1353_MVI_7548,2022-11-03 13:53:00,Chicó,male,adult,-40.89902,-3.82777,1,0
2022-11-03_1418_MVI_7555,2022-11-03 14:18:00,Chicó,male,adult,-40.89970,-3.82731,1,0
2022-11-03_1608_MVI_7563,2022-11-03 16:08:00,Chicó,male,adult,-40.89954,-3.82438,1,0
2022-08-18_1506_MVI_5866,2022-08-18 15:06:00,Conceição,female,adult,-40.90001,-3.82591,1,1
2022-08-18_1522_MVI_5870,2022-08-18 15:22:00,Conceição,female,adult,-40.90004,-3.82583,1,1
2022-08-18_1546_MVI_5880,2022-08-18 15:46:00,Conceição,female,adult,-40.90010,-3.82596,1,0
2022-11-04_0739_MVI_7575,2022-11-04 07:39:00,Fabiano,male,adult,-40.89616,-3.82658,1,0
2022-11-04_0756_MVI_7579,2022-11-04 07:56:00,Fabiano,male,adult,-40.89609,-3.82659,1,0
2022-11-04_0812_MVI_7583,2022-11-04 08:12:00,Fabiano,male,adult,-40.89559,-3.82629,1,0
2022-11-04_0828_MVI_7588,2022-11-04 08:28:00,Fabiano,male,adult,-40.89495,-3.82708,1,0
2022-11-04_0848_MVI_7594,2022-11-04 08:48:00,Fabiano,male,adult,-40.89476,-3.82603,1,0
2022-11-04_0903_MVI_7597,2022-11-04 09:03:00,Fabiano,male,adult,-40.89471,-3.82585,1,0
2022-11-04_0941_MVI_7602,2022-11-04 09:41:00,Fabiano,male,adult,-40.89404,-3.82563,1,0
2022-11-04_1023_MVI_7606,2022-11-04 10:23:00,Fabiano,male,adult,-40.89397,-3.82619,1,0
2022-08-19_0830_MVI_5887,2022-08-19 08:30:00,Cuscuz,male,adult,-40.89968,-3.82597,1,0
2022-08-19_0852_MVI_5891,2022-08-19 08:52:00,Cuscuz,male,adult,-40.89942,-3.82629,1,0
2022-08-19_0910_MVI_5895,2022-08-19 09:10:00,Cuscuz,male,adult,-40.89913,-3.82652,1,0
2022-08-19_1039_MVI_5901,2022-08-19 10:39:00,Cuscuz,male,adult,-40.89817,-3.82720,1,0
2022-08-19_1051_MVI_5905,2022-08-19 10:51:00,Cuscuz,male,adult,-40.89787,-3.82761,1,0
2022-08-19_1113_MVI_5909,2022-08-19 11:13:00,Cuscuz,male,adult,-40.89731,-3.82753,1,0
2022-08-19_1133_MVI_5912,2022-08-19 11:33:00,Cuscuz,male,adult,-40.89703,-3.82743,1,0
2022-08-19_1205_MVI_5919,2022-08-19 12:05:00,Cuscuz,male,adult,-40.89663,-3.82732,1,0
2022-08-19_1224_MVI_5922,2022-08-19 12:24:00,Cuscuz,male,adult,-40.89681,-3.82746,1,0
2022-08-19_1242_MVI_5927,2022-08-19 12:42:00,Cuscuz,male,adult,-40.89684,-3.82724,1,0
2022-08-19_1300_MVI_5931,2022-08-19 13:00:00,Cuscuz,male,adult,-40.89713,-3.82750,1,0
2022-08-19_1316_MVI_5936,2022-08-19 13:16:00,Cuscuz,male,adult,-40.89719,-3.82745,1,1
2022-08-19_1342_MVI_5944,2022-08-19 13:42:00,Cuscuz,male,adult,-40.89666,-3.82735,1,1
2022-08-19_1400_MVI_5952,2022-08-19 14:00:00,Cuscuz,male,adult,-40.89684,-3.82729,1,0
2022-08-19_1416_MVI_5956,2022-08-19 14:16:00,Cuscuz,male,adult,-40.89679,-3.82729,1,0
2022-08-19_1424_MVI_5958,2022-08-19 14:24:00,Cuscuz,male,adult,-40.89681,-3.82744,1,1
2022-08-19_1438_MVI_5965,2022-08-19 14:38:00,Cuscuz,male,adult,-40.89684,-3.82724,1,0
2022-08-19_1456_MVI_5968,2022-08-19 14:56:00,Cuscuz,male,adult,-40.89760,-3.82752,1,0
2022-08-19_1517_MVI_5972,2022-08-19 15:17:00,Cuscuz,male,adult,-40.89791,-3.82738,1,0
2022-08-19_1537_MVI_5975,2022-08-19 15:37:00,Cuscuz,male,adult,-40.89822,-3.82666,1,0
2022-08-19_1556_MVI_5978,2022-08-19 15:56:00,Cuscuz,male,adult,-40.89888,-3.82653,1,0
2022-08-19_1617_MVI_5982,2022-08-19 16:17:00,Cuscuz,male,adult,-40.89928,-3.82627,1,0
2022-12-01_0651_MVI_8174,2022-12-01 06:51:00,Maria Bonita,female,adult,-40.89500,-3.82641,1,0
2022-12-01_0709_MVI_8178,2022-12-01 07:09:00,Maria Bonita,female,adult,-40.89481,-3.82618,1,0
2022-11-05_0650_MVI_7435,2022-11-05 06:50:00,Mucunzá,male,subadult,-40.89721,-3.82738,1,0
2022-11-05_0707_MVI_7437,2022-11-05 07:07:00,Mucunzá,male,subadult,-40.89726,-3.82652,1,0
2022-11-05_0726_MVI_7438,2022-11-05 07:26:00,Mucunzá,male,subadult,-40.89650,-3.82653,1,0
2022-11-05_0745_MVI_7442,2022-11-05 07:45:00,Mucunzá,male,subadult,-40.89640,-3.82621,1,0
2022-11-05_0802_MVI_7444,2022-11-05 08:02:00,Mucunzá,male,subadult,-40.89613,-3.82599,1,0
2022-11-05_0817_MVI_7447,2022-11-05 08:17:00,Mucunzá,male,subadult,-40.89584,-3.82587,1,0
2022-11-05_0842_MVI_7450,2022-11-05 08:42:00,Mucunzá,male,subadult,-40.89564,-3.82572,1,0
2022-12-01_1023_MVI_8185,2022-12-01 10:23:00,Maria Bonita,female,adult,-40.89503,-3.82652,1,0
2022-12-01_1053_MVI_8193,2022-12-01 10:53:00,Maria Bonita,female,adult,-40.89582,-3.82678,1,0
2022-12-01_1110_MVI_8196,2022-12-01 11:10:00,Maria Bonita,female,adult,-40.89619,-3.82683,1,0
2022-12-01_1224_MVI_8203,2022-12-01 12:24:00,Maria Bonita,female,adult,-40.89769,-3.82804,1,0
2022-12-01_1243_MVI_8206,2022-12-01 12:43:00,Maria Bonita,female,adult,-40.89766,-3.82800,1,0
2022-12-01_1301_MVI_8213,2022-12-01 13:01:00,Maria Bonita,female,adult,-40.89796,-3.82802,1,0
2022-12-01_1318_MVI_8216,2022-12-01 13:18:00,Maria Bonita,female,adult,-40.89811,-3.82803,1,0
2022-12-01_1355_MVI_8224,2022-12-01 13:55:00,Maria Bonita,female,adult,-40.89874,-3.82792,1,0
2022-12-01_1438_MVI_8233,2022-12-01 14:38:00,Maria Bonita,female,adult,-40.89914,-3.82712,1,0
2022-12-01_1529_MVI_8237,2022-12-01 15:29:00,Maria Bonita,female,adult,-40.90006,-3.82601,1,0
2022-12-02_0909_MVI_8063,2022-12-02 09:09:00,Baleia,female,adult,-40.89467,-3.82612,1,0
2022-12-02_1135_MVI_8071,2022-12-02 11:35:00,Baleia,female,adult,-40.89634,-3.82628,1,1
2022-12-02_1150_MVI_8073,2022-12-02 11:50:00,Baleia,female,adult,-40.89693,-3.82711,1,0
2022-12-02_1209_MVI_8076,2022-12-02 12:09:00,Baleia,female,adult,-40.89764,-3.82798,1,0
2022-12-02_1229_MVI_8079,2022-12-02 12:29:00,Baleia,female,adult,-40.89814,-3.82791,1,0
2022-11-05_0858_MVI_7452,2022-11-05 08:58:00,Mucunzá,male,subadult,-40.89524,-3.82548,1,0
2022-11-05_0913_MVI_7454,2022-11-05 09:13:00,Mucunzá,male,subadult,-40.89504,-3.82538,1,0
2022-11-05_0947_MVI_7648,2022-11-05 09:47:00,Mucunzá,male,subadult,-40.89480,-3.82578,1,0
2022-11-05_1006_MVI_7458,2022-11-05 10:06:00,Mucunzá,male,subadult,-40.89523,-3.82649,1,0
2022-11-05_1152_MVI_7460,2022-11-05 11:52:00,Mucunzá,male,subadult,-40.89427,-3.82742,1,0
2022-11-05_1209_MVI_7461,2022-11-05 12:09:00,Mucunzá,male,subadult,-40.89405,-3.82730,1,0
2022-11-05_1227_MVI_7462,2022-11-05 12:27:00,Mucunzá,male,subadult,-40.89334,-3.82675,1,0
2022-12-02_1235_MVI_8080,2022-12-02 12:35:00,Baleia,female,adult,-40.89832,-3.82808,1,0
2022-12-02_1251_MVI_8082,2022-12-02 12:51:00,Baleia,female,adult,-40.89849,-3.82790,1,0
2022-12-02_1321_MVI_8085,2022-12-02 13:21:00,Baleia,female,adult,-40.89872,-3.82697,1,1
2022-12-02_1336_MVI_8087,2022-12-02 13:36:00,Baleia,female,adult,-40.89904,-3.82715,1,0
2022-12-02_1351_MVI_8089,2022-12-02 13:51:00,Baleia,female,adult,-40.89908,-3.82720,1,0
2022-12-02_1413_MVI_8093,2022-12-02 14:13:00,Baleia,female,adult,-40.89909,-3.82711,1,0
2022-12-03_0721_MVI_8099,2022-12-03 07:21:00,Chicó,male,adult,-40.89487,-3.82633,1,0
2022-12-03_0738_MVI_8102,2022-12-03 07:38:00,Chicó,male,adult,-40.89491,-3.82641,1,0
2022-12-03_0754_MVI_8105,2022-12-03 07:54:00,Chicó,male,adult,-40.89502,-3.82655,1,0
2022-12-03_0811_MVI_8108,2022-12-03 08:11:00,Chicó,male,adult,-40.89414,-3.82645,1,0
2022-12-03_0827_MVI_8111,2022-12-03 08:27:00,Chicó,male,adult,-40.89445,-3.82640,1,0
2022-12-03_0843_MVI_8114,2022-12-03 08:43:00,Chicó,male,adult,-40.89394,-3.82611,1,0
2022-12-03_0858_MVI_8117,2022-12-03 08:58:00,Chicó,male,adult,-40.89394,-3.82622,1,1
2022-11-05_1243_MVI_7463,2022-11-05 12:43:00,Mucunzá,male,subadult,-40.89332,-3.82676,1,0
2022-11-05_1300_MVI_7464,2022-11-05 13:00:00,Mucunzá,male,subadult,-40.89379,-3.82680,1,0
2022-11-05_1317_MVI_7468,2022-11-05 13:17:00,Mucunzá,male,subadult,-40.89401,-3.82721,1,0
2022-11-05_1335_MVI_7470,2022-11-05 13:35:00,Mucunzá,male,subadult,-40.89432,-3.82764,1,0
2022-11-05_1351_MVI_7471,2022-11-05 13:51:00,Mucunzá,male,subadult,-40.89459,-3.82759,1,1
2022-12-03_0913_MVI_8121,2022-12-03 09:13:00,Chicó,male,adult,-40.89372,-3.82672,1,0
2022-12-03_0935_MVI_8125,2022-12-03 09:35:00,Chicó,male,adult,-40.89271,-3.82691,1,0
2022-12-03_0951_MVI_8130,2022-12-03 09:51:00,Chicó,male,adult,-40.89266,-3.82666,1,1
2022-12-03_1021_MVI_8134,2022-12-03 10:21:00,Chicó,male,adult,-40.89177,-3.82625,1,1
2022-12-03_1037_MVI_8138,2022-12-03 10:37:00,Chicó,male,adult,-40.89157,-3.82637,1,0
2022-12-03_1051_MVI_8141,2022-12-03 10:51:00,Chicó,male,adult,-40.89115,-3.82574,1,0
2022-12-03_1108_MVI_8147,2022-12-03 11:08:00,Chicó,male,adult,-40.89100,-3.82507,1,0
2022-12-03_1203_MVI_8152,2022-12-03 12:03:00,Chicó,male,adult,-40.89248,-3.82621,1,0
2022-12-03_1220_MVI_8158,2022-12-03 12:20:00,Chicó,male,adult,-40.89261,-3.82603,1,0
2022-12-03_1237_MVI_8162,2022-12-03 12:37:00,Chicó,male,adult,-40.89267,-3.82639,1,1
2022-11-05_1407_MVI_7472,2022-11-05 14:07:00,Mucunzá,male,subadult,-40.89463,-3.82777,1,0
2022-11-05_1423_MVI_7473,2022-11-05 14:23:00,Mucunzá,male,subadult,-40.89465,-3.82725,1,0
2022-11-05_1440_MVI_7474,2022-11-05 14:40:00,Mucunzá,male,subadult,-40.89455,-3.82693,1,0
2022-11-05_1455_MVI_7476,2022-11-05 14:55:00,Mucunzá,male,subadult,-40.89501,-3.82721,1,0
2022-11-05_1511_MVI_7477,2022-11-05 15:11:00,Mucunzá,male,subadult,-40.89507,-3.82723,1,0
2022-11-05_1528_MVI_7480,2022-11-05 15:28:00,Mucunzá,male,subadult,-40.89538,-3.82720,1,0
2022-11-05_1543_MVI_7483,2022-11-05 15:43:00,Mucunzá,male,subadult,-40.89548,-3.82651,1,0
2022-11-05_1559_MVI_7484,2022-11-05 15:59:00,Mucunzá,male,subadult,-40.89577,-3.82599,1,0
2022-11-05_1620_MVI_7486,2022-11-05 16:20:00,Mucunzá,male,subadult,-40.89673,-3.82565,1,0
2022-12-03_1342_MVI_8167,2022-12-03 13:42:00,Chicó,male,adult,-40.89417,-3.82735,1,0
2022-12-03_1400_MVI_8171,2022-12-03 14:00:00,Chicó,male,adult,-40.89465,-3.82745,1,0
2022-12-03_1416_MVI_8174,2022-12-03 14:16:00,Chicó,male,adult,-40.89491,-3.82771,1,0
2022-12-03_1426_MVI_8177,2022-12-03 14:26:00,Chicó,male,adult,-40.89489,-3.82760,1,0
2022-12-03_1436_MVI_8179,2022-12-03 14:36:00,Chicó,male,adult,-40.89482,-3.82782,1,0
2022-12-03_1452_MVI_8182,2022-12-03 14:52:00,Chicó,male,adult,-40.89503,-3.82821,1,0
2022-12-05_0850_MVI_8254,2022-12-05 08:50:00,Fabiano,male,adult,-40.89503,-3.82646,1,0
2022-12-05_0907_MVI_8257,2022-12-05 09:07:00,Fabiano,male,adult,-40.89530,-3.82669,1,1
2022-12-05_0925_MVI_8264,2022-12-05 09:25:00,Fabiano,male,adult,-40.89530,-3.82678,1,0
2022-11-10_1113_MVI_7496,2022-11-10 11:13:00,Cuscuz,male,adult,-40.89831,-3.82718,1,0
2022-11-10_1157_MVI_7501,2022-11-10 11:57:00,Cuscuz,male,adult,-40.89866,-3.82705,1,0
2022-11-10_1220_MVI_7503,2022-11-10 12:20:00,Cuscuz,male,adult,-40.89848,-3.82717,1,0
2022-11-10_1247_MVI_7506,2022-11-10 12:47:00,Cuscuz,male,adult,-40.89801,-3.82755,1,0
2022-11-10_1303_MVI_7507,2022-11-10 13:03:00,Cuscuz,male,adult,-40.89817,-3.82784,1,0
2022-12-05_0943_MVI_8271,2022-12-05 09:43:00,Fabiano,male,adult,-40.89490,-3.82754,1,0
2022-12-05_1000_MVI_8274,2022-12-05 10:00:00,Fabiano,male,adult,-40.89491,-3.82754,1,0
2022-11-11_1021_MVI_7538,2022-11-11 10:21:00,Xote,female,adult,-40.89698,-3.82717,1,0
2022-11-11_1036_MVI_7542,2022-11-11 10:36:00,Xote,female,adult,-40.89677,-3.82729,1,0
2022-11-11_1051_MVI_7545,2022-11-11 10:51:00,Xote,female,adult,-40.89688,-3.82711,1,0
2022-11-11_1121_MVI_7553,2022-11-11 11:21:00,Xote,female,adult,-40.89693,-3.82716,1,0
2022-11-11_1136_MVI_7556,2022-11-11 11:36:00,Xote,female,adult,-40.89697,-3.82720,1,0
2022-11-11_1151_MVI_7564,2022-11-11 11:51:00,Xote,female,adult,-40.89695,-3.82720,1,0
2022-11-11_1206_MVI_7567,2022-11-11 12:06:00,Xote,female,adult,-40.89695,-3.82719,1,0
2022-11-11_1221_MVI_7571,2022-11-11 12:21:00,Xote,female,adult,-40.89769,-3.82766,1,0
2022-11-11_1236_MVI_7574,2022-11-11 12:36:00,Xote,female,adult,-40.89767,-3.82763,1,0
2022-11-11_1106_MVI_7550,2022-11-11 11:06:00,Xote,female,adult,-40.89683,-3.82720,1,0
2022-11-11_1308_MVI_7746,2022-11-11 13:08:00,Xote,female,adult,-40.89738,-3.82747,1,0
2022-11-11_1322_MVI_7585,2022-11-11 13:22:00,Xote,female,adult,-40.89830,-3.82751,1,0
2022-11-11_1357_MVI_7589,2022-11-11 13:57:00,Xote,female,adult,-40.89908,-3.82714,1,0
2022-11-11_1618_MVI_7597,2022-11-11 16:18:00,Xote,female,adult,-40.90034,-3.82565,1,0
2022-11-11_1257_MVI_7742,2022-11-11 12:57:00,Xote,female,adult,-40.89195,-3.82747,1,0
2022-11-12_1212_MVI_7625,2022-11-12 12:12:00,Fabiano,male,adult,-40.89912,-3.82666,1,0
2022-11-12_1228_MVI_7626,2022-11-12 12:28:00,Fabiano,male,adult,-40.89910,-3.82634,1,0
2022-11-12_1246_MVI_7627,2022-11-12 12:46:00,Fabiano,male,adult,-40.89910,-3.82628,1,0
2022-11-12_1301_MVI_7628,2022-11-12 13:01:00,Fabiano,male,adult,-40.89912,-3.82622,1,0
2022-11-12_1301_MVI_7629,2022-11-12 13:01:00,Fabiano,male,adult,-40.89935,-3.82617,1,1
2022-11-12_1410_MVI_7631,2022-11-12 14:10:00,Fabiano,male,adult,-40.89939,-3.82540,1,0
2022-12-05_1017_MVI_8277,2022-12-05 10:17:00,Fabiano,male,adult,-40.89565,-3.82723,1,1
2022-12-05_1034_MVI_8281,2022-12-05 10:34:00,Fabiano,male,adult,-40.89639,-3.82776,1,0
2022-12-05_1111_MVI_8289,2022-12-05 11:11:00,Fabiano,male,adult,-40.89708,-3.82748,1,1
2022-12-05_1321_MVI_8298,2022-12-05 13:21:00,Fabiano,male,adult,-40.89867,-3.82745,1,0
2022-12-05_1339_MVI_8301,2022-12-05 13:39:00,Fabiano,male,adult,-40.89860,-3.82743,1,0
2022-12-05_1404_MVI_8311,2022-12-05 14:04:00,Fabiano,male,adult,-40.89840,-3.82674,1,0
2022-12-05_1421_MVI_8315,2022-12-05 14:21:00,Fabiano,male,adult,-40.89840,-3.82646,1,0
2022-12-05_1447_MVI_8320,2022-12-05 14:47:00,Fabiano,male,adult,-40.89846,-3.82629,1,0
2022-12-05_1506_MVI_8324,2022-12-05 15:06:00,Fabiano,male,adult,-40.89874,-3.82620,1,0
2022-12-05_1530_MVI_8333,2022-12-05 15:30:00,Fabiano,male,adult,-40.89914,-3.82656,1,0
2022-12-06_0724_MVI_8338,2022-12-06 07:24:00,Açucena,female,adult,-40.89547,-3.82633,1,0
2022-12-06_0739_MVI_8343,2022-12-06 07:39:00,Açucena,female,adult,-40.89507,-3.82675,1,0
2022-12-06_0752_MVI_8346,2022-12-06 07:52:00,Açucena,female,adult,-40.89486,-3.82707,1,0
2022-12-06_0818_MVI_8347,2022-12-06 08:18:00,Açucena,female,adult,-40.89336,-3.82708,1,1
2022-12-06_0833_MVI_8349,2022-12-06 08:33:00,Açucena,female,adult,-40.89322,-3.82694,1,0
2022-12-06_0849_MVI_8351,2022-12-06 08:49:00,Açucena,female,adult,-40.89302,-3.82675,1,0
2022-12-06_1120_MVI_8363,2022-12-06 11:20:00,Açucena,female,adult,-40.89199,-3.82541,1,1
2022-12-06_1321_MVI_8379,2022-12-06 13:21:00,Açucena,female,adult,-40.89377,-3.82651,1,1
2022-12-06_1342_MVI_8384,2022-12-06 13:42:00,Açucena,female,adult,-40.89390,-3.82655,1,0
2022-12-06_1404_MVI_8387,2022-12-06 14:04:00,Açucena,female,adult,-40.89431,-3.82705,1,0
2022-12-06_1439_MVI_8391,2022-12-06 14:39:00,Açucena,female,adult,-40.89514,-3.82675,1,1
2022-12-06_1454_MVI_8393,2022-12-06 14:54:00,Açucena,female,adult,-40.89492,-3.82641,1,0
2022-12-07_0713_MVI_8403,2022-12-07 07:13:00,Betânia,female,adult,-40.89643,-3.82616,1,0
2022-12-07_0730_MVI_8406,2022-12-07 07:30:00,Betânia,female,adult,-40.89645,-3.82601,1,0
2022-12-07_0749_MVI_8410,2022-12-07 07:49:00,Betânia,female,adult,-40.89611,-3.82634,1,0
2022-12-07_0813_MVI_8418,2022-12-07 08:13:00,Betânia,female,adult,-40.89576,-3.82708,1,0
2022-12-07_0831_MVI_8421,2022-12-07 08:31:00,Betânia,female,adult,-40.89566,-3.82704,1,0
2022-12-07_0848_MVI_8426,2022-12-07 08:48:00,Betânia,female,adult,-40.89577,-3.82716,1,0
2022-12-07_1048_MVI_8434,2022-12-07 10:48:00,Betânia,female,adult,-40.89906,-3.82702,1,0
2022-12-07_1106_MVI_8439,2022-12-07 11:06:00,Betânia,female,adult,-40.89918,-3.82725,1,0
2022-12-07_1205_MVI_8445,2022-12-07 12:05:00,Betânia,female,adult,-40.89971,-3.82709,1,0
2022-12-07_1223_MVI_8448,2022-12-07 12:23:00,Betânia,female,adult,-40.89974,-3.82730,1,0
2022-12-07_1231_MVI_8450,2022-12-07 12:31:00,Betânia,female,adult,-40.89989,-3.82747,1,0
2022-12-07_1248_MVI_8453,2022-12-07 12:48:00,Betânia,female,adult,-40.89987,-3.82784,1,0
2022-12-07_1307_MVI_8456,2022-12-07 13:07:00,Betânia,female,adult,-40.89935,-3.82774,1,0
2022-12-07_1331_MVI_8461,2022-12-07 13:31:00,Betânia,female,adult,-40.89920,-3.82824,1,0
2022-12-07_1345_MVI_8465,2022-12-07 13:45:00,Betânia,female,adult,-40.89940,-3.82837,1,0
2022-12-07_1454_MVI_8478,2022-12-07 14:54:00,Betânia,female,adult,-40.89927,-3.82851,1,0
2022-12-07_1510_MVI_8481,2022-12-07 15:10:00,Betânia,female,adult,-40.89927,-3.82850,1,0
2022-12-07_1533_MVI_8486,2022-12-07 15:33:00,Betânia,female,adult,-40.89992,-3.82762,1,0
2022-12-10_0750_MVI_8589,2022-12-10 07:50:00,Cajuína,female,adult,-40.89701,-3.82832,1,0
2022-12-10_0827_MVI_8590,2022-12-10 08:27:00,Cajuína,female,adult,-40.89795,-3.82804,1,0
2022-12-10_0845_MVI_8593,2022-12-10 08:45:00,Cajuína,female,adult,-40.89835,-3.82763,1,0
2022-12-10_0901_MVI_8596,2022-12-10 09:01:00,Cajuína,female,adult,-40.89822,-3.82718,1,0
2022-12-10_0937_MVI_8604,2022-12-10 09:37:00,Cajuína,female,adult,-40.89776,-3.82701,1,0
2022-12-10_0952_MVI_8607,2022-12-10 09:52:00,Cajuína,female,adult,-40.89782,-3.82709,1,0
2022-12-10_1009_MVI_8611,2022-12-10 10:09:00,Cajuína,female,adult,-40.89758,-3.82669,1,0
2022-12-10_1027_MVI_8616,2022-12-10 10:27:00,Cajuína,female,adult,-40.89723,-3.82683,1,0
2022-12-10_1043_MVI_8619,2022-12-10 10:43:00,Cajuína,female,adult,-40.89654,-3.82619,1,0
2022-12-10_1100_MVI_8622,2022-12-10 11:00:00,Cajuína,female,adult,-40.89636,-3.82613,1,0
2022-12-10_1115_MVI_8624,2022-12-10 11:15:00,Cajuína,female,adult,-40.89584,-3.82645,1,1
2022-12-10_1139_MVI_8628,2022-12-10 11:39:00,Cajuína,female,adult,-40.89589,-3.82653,1,0
2022-12-10_1156_MVI_8631,2022-12-10 11:56:00,Cajuína,female,adult,-40.89593,-3.82646,1,0
2022-12-10_1221_MVI_8635,2022-12-10 12:21:00,Cajuína,female,adult,-40.89587,-3.82655,1,0
2022-12-10_1239_MVI_8638,2022-12-10 12:39:00,Cajuína,female,adult,-40.89564,-3.82698,1,1
2022-12-10_1256_MVI_8642,2022-12-10 12:56:00,Cajuína,female,adult,-40.89525,-3.82680,1,1
2022-12-10_1313_MVI_8647,2022-12-10 13:13:00,Cajuína,female,adult,-40.89536,-3.82663,1,1
2022-12-10_1331_MVI_8652,2022-12-10 13:31:00,Cajuína,female,adult,-40.89554,-3.82662,1,0
2022-12-10_1416_MVI_8660,2022-12-10 14:16:00,Cajuína,female,adult,-40.89706,-3.82706,1,0
2022-12-10_1433_MVI_8663,2022-12-10 14:33:00,Cajuína,female,adult,-40.89829,-3.82716,1,0
2022-12-10_1448_MVI_8666,2022-12-10 14:48:00,Cajuína,female,adult,-40.89815,-3.82715,1,0
2022-12-10_1504_MVI_8669,2022-12-10 15:04:00,Cajuína,female,adult,-40.89818,-3.82700,1,0
2022-12-10_1521_MVI_8672,2022-12-10 15:21:00,Cajuína,female,adult,-40.89849,-3.82643,1,0
2022-12-10_1543_MVI_8678,2022-12-10 15:43:00,Cajuína,female,adult,-40.89937,-3.82633,1,0
2022-12-11_0744_MVI_8311,2022-12-11 07:44:00,Maria Moura,female,adult,-40.89601,-3.82588,1,0
2022-12-11_0928_MVI_8316,2022-12-11 09:28:00,Maria Moura,female,adult,-40.89193,-3.82593,1,0
2022-12-11_0953_MVI_8321,2022-12-11 09:53:00,Maria Moura,female,adult,-40.89157,-3.82600,1,0
2022-12-11_1010_MVI_8326,2022-12-11 10:10:00,Maria Moura,female,adult,-40.89122,-3.82551,1,0
2022-12-11_1034_MVI_8331,2022-12-11 10:34:00,Maria Moura,female,adult,-40.89054,-3.82526,1,0
2022-12-11_1055_MVI_8335,2022-12-11 10:55:00,Maria Moura,female,adult,-40.89088,-3.82542,1,0
2022-12-11_1115_MVI_8339,2022-12-11 11:15:00,Maria Moura,female,adult,-40.89133,-3.82592,1,0
2022-12-11_1241_MVI_8343,2022-12-11 12:41:00,Maria Moura,female,adult,-40.89192,-3.82578,1,1
2022-12-11_1257_MVI_8346,2022-12-11 12:57:00,Maria Moura,female,adult,-40.89187,-3.82559,1,0
2022-12-11_1313_MVI_8350,2022-12-11 13:13:00,Maria Moura,female,adult,-40.89211,-3.82562,1,0
2022-12-11_1352_MVI_8357,2022-12-11 13:52:00,Maria Moura,female,adult,-40.89284,-3.82526,1,0
2022-12-12_0712_MVI_8705,2022-12-12 07:12:00,João Grilo,male,subadult,-40.89567,-3.82617,1,1
2022-12-12_0727_MVI_8711,2022-12-12 07:27:00,João Grilo,male,subadult,-40.89540,-3.82645,1,1
2022-12-12_0739_MVI_8715,2022-12-12 07:39:00,João Grilo,male,subadult,-40.89488,-3.82645,1,0
2022-12-12_0749_MVI_8718,2022-12-12 07:49:00,João Grilo,male,subadult,-40.89485,-3.82622,1,0
2022-12-12_1022_MVI_8741,2022-12-12 10:22:00,João Grilo,male,subadult,-40.89123,-3.82566,1,0
2022-12-12_1037_MVI_8745,2022-12-12 10:37:00,João Grilo,male,subadult,-40.89173,-3.82603,1,0
2022-12-12_1052_MVI_8750,2022-12-12 10:52:00,João Grilo,male,subadult,-40.89173,-3.82641,1,1
2022-12-12_1107_MVI_8753,2022-12-12 11:07:00,João Grilo,male,subadult,-40.89182,-3.82647,1,0
2022-12-12_1122_MVI_8758,2022-12-12 11:22:00,João Grilo,male,subadult,-40.89180,-3.82640,1,1
2022-12-12_1137_MVI_8765,2022-12-12 11:37:00,João Grilo,male,subadult,-40.89211,-3.82640,1,0
2022-12-12_1207_MVI_8768,2022-12-12 12:07:00,João Grilo,male,subadult,-40.89207,-3.82639,1,0
2022-12-12_1222_MVI_8771,2022-12-12 12:22:00,João Grilo,male,subadult,-40.89215,-3.82625,1,0
2022-12-12_1238_MVI_8774,2022-12-12 12:38:00,João Grilo,male,subadult,-40.89238,-3.82618,1,0
2022-12-12_1257_MVI_8778,2022-12-12 12:57:00,João Grilo,male,subadult,-40.89252,-3.82571,1,0
2022-12-12_1311_MVI_8781,2022-12-12 13:11:00,João Grilo,male,subadult,-40.89248,-3.82547,1,0
2022-12-12_1327_MVI_8784,2022-12-12 13:27:00,João Grilo,male,subadult,-40.89225,-3.82526,1,0
2022-12-12_1347_MVI_8789,2022-12-12 13:47:00,João Grilo,male,subadult,-40.89147,-3.82516,1,0
2022-12-12_1402_MVI_8792,2022-12-12 14:02:00,João Grilo,male,subadult,-40.89163,-3.82541,1,1
2022-12-12_1417_MVI_8797,2022-12-12 14:17:00,João Grilo,male,subadult,-40.89183,-3.82571,1,1
2022-12-12_1615_MVI_8811,2022-12-12 16:15:00,João Grilo,male,subadult,-40.89301,-3.82698,1,0
2022-12-12_1630_MVI_8813,2022-12-12 16:30:00,João Grilo,male,subadult,-40.89453,-3.82694,1,0
2022-12-12_1702_MVI_8816,2022-12-12 17:02:00,João Grilo,male,subadult,-40.89449,-3.82784,1,0
2022-12-12_1708_MVI_8384,2022-12-12 17:08:00,João Grilo,male,subadult,-40.89526,-3.82834,1,0
2022-12-13_1220_MVI_8393,2022-12-13 12:20:00,Xote,female,adult,-40.89869,-3.82790,1,0
2022-12-13_1236_MVI_8396,2022-12-13 12:36:00,Xote,female,adult,-40.89896,-3.82811,1,0
2022-12-13_1252_MVI_8399,2022-12-13 12:52:00,Xote,female,adult,-40.89896,-3.82814,1,0
