focal,timestamp,individual,sex,age,location.long,location.lat,focal_begin,nutcracking,season
2023-04-24_1012_00234,4/24/2023 10:12,Conceição,female,adult,-40.89301,-3.82685,1,1,wet
2023-04-24_1012_00234,4/24/2023 10:12,Conceição,female,adult,-40.89302,-3.82689,0,1,wet
2023-04-24_1031_00242,4/24/2023 10:31,Conceição,female,adult,-40.89309,-3.82701,1,0,wet
2023-04-24_1031_00242,4/24/2023 10:31,Conceição,female,adult,-40.89314,-3.82705,0,0,wet
2023-04-24_1047_00246,4/24/2023 10:47,Conceição,female,adult,-40.89314,-3.82705,1,0,wet
2023-04-24_1047_00246,4/24/2023 10:47,Conceição,female,adult,-40.8931,-3.82714,0,0,wet
2023-04-24_1110_00254,4/24/2023 11:10,Conceição,female,adult,-40.89286,-3.82703,1,0,wet
2023-04-24_1110_00254,4/24/2023 11:10,Conceição,female,adult,-40.89285,-3.82706,0,0,wet
2023-04-24_1134_00263,4/24/2023 11:34,Conceição,female,adult,-40.89231,-3.82683,1,0,wet
2023-04-24_1134_00263,4/24/2023 11:34,Conceição,female,adult,-40.89225,-3.82683,0,0,wet
2023-04-24_1153_00269,4/24/2023 11:53,Conceição,female,adult,-40.8919,-3.82665,1,0,wet
2023-04-24_1153_00269,4/24/2023 11:53,Conceição,female,adult,-40.89181,-3.82639,0,0,wet
2023-04-24_1210_00273,4/24/2023 12:10,Conceição,female,adult,-40.89166,-3.82608,1,0,wet
2023-04-24_1210_00273,4/24/2023 12:10,Conceição,female,adult,-40.89169,-3.82603,0,0,wet
2023-04-24_1226_00276,4/24/2023 12:26,Conceição,female,adult,-40.89179,-3.82585,1,0,wet
2023-04-24_1226_00276,4/24/2023 12:26,Conceição,female,adult,-40.89165,-3.82558,0,0,wet
2023-04-24_1244_00280,4/24/2023 12:44,Conceição,female,adult,-40.89178,-3.82534,1,0,wet
2023-04-24_1244_00280,4/24/2023 12:44,Conceição,female,adult,-40.89188,-3.82524,0,0,wet
2023-04-26_1303_MVI_2470,4/26/2023 13:03,Tapioca,female,adult,-40.89257,-3.82621,1,0,wet
2023-04-26_1303_MVI_2470,4/26/2023 13:03,Tapioca,female,adult,-40.89274,-3.82636,0,0,wet
2023-04-26_1320_MVI_2475,4/26/2023 13:20,Tapioca,female,adult,-40.89279,-3.8263,1,0,wet
2023-04-26_1320_MVI_2475,4/26/2023 13:20,Tapioca,female,adult,-40.893,-3.82625,0,0,wet
2023-04-26_1335_MVI_2478,4/26/2023 13:35,Tapioca,female,adult,-40.89302,-3.82628,1,0,wet
2023-04-26_1335_MVI_2478,4/26/2023 13:35,Tapioca,female,adult,-40.89304,-3.8264,0,0,wet
2023-04-28_1015_00295,4/28/2023 10:15,Tapioca,female,adult,-40.89252,-3.82623,1,1,wet
2023-04-28_1015_00295,4/28/2023 10:15,Tapioca,female,adult,-40.89243,-3.82619,0,1,wet
2023-04-28_1026_MVI_2486,4/28/2023 10:26,Tapioca,female,adult,-40.89243,-3.82625,1,1,wet
2023-04-28_1026_MVI_2486,4/28/2023 10:26,Tapioca,female,adult,-40.89236,-3.82616,0,1,wet
2023-04-28_1043_MVI_2489,4/28/2023 10:43,Tapioca,female,adult,-40.89209,-3.82617,1,0,wet
2023-04-28_1043_MVI_2489,4/28/2023 10:43,Tapioca,female,adult,-40.89216,-3.82617,0,0,wet
2023-04-28_1059_MVI_2492,4/28/2023 10:59,Tapioca,female,adult,-40.89228,-3.82629,1,0,wet
2023-04-28_1059_MVI_2492,4/28/2023 10:59,Tapioca,female,adult,-40.89215,-3.82608,0,0,wet
2023-04-29_0859_MVI_2496,4/29/2023 8:59,Tapioca,female,adult,-40.89382,-3.82625,1,0,wet
2023-04-29_0859_MVI_2496,4/29/2023 8:59,Tapioca,female,adult,-40.89382,-3.82625,0,0,wet
2023-04-29_0909_MVI_2498,4/29/2023 9:09,Tapioca,female,adult,-40.89376,-3.82678,1,1,wet
2023-04-29_0909_MVI_2498,4/29/2023 9:09,Tapioca,female,adult,-40.89374,-3.82695,0,1,wet
2023-04-29_0925_MVI_2505,4/29/2023 9:25,Tapioca,female,adult,-40.89377,-3.82688,1,0,wet
2023-04-29_0925_MVI_2505,4/29/2023 9:25,Tapioca,female,adult,-40.89385,-3.82684,0,0,wet
2023-04-29_0942_MVI_2509,4/29/2023 9:42,Tapioca,female,adult,-40.89404,-3.82695,1,0,wet
2023-04-29_0942_MVI_2509,4/29/2023 9:42,Tapioca,female,adult,-40.89417,-3.82688,0,0,wet
2023-04-29_0957_MVI_2512,4/29/2023 9:57,Tapioca,female,adult,-40.89429,-3.8269,1,0,wet
2023-04-29_0957_MVI_2512,4/29/2023 9:57,Tapioca,female,adult,-40.89416,-3.8269,0,0,wet
2023-04-29_1020_MVI_2521,4/29/2023 10:20,Tapioca,female,adult,-40.89492,-3.82703,1,0,wet
2023-04-29_1020_MVI_2521,4/29/2023 10:20,Tapioca,female,adult,-40.89496,-3.82703,0,0,wet
2023-04-29_1039_MVI_2525,4/29/2023 10:39,Tapioca,female,adult,-40.895,-3.82675,1,1,wet
2023-04-29_1039_MVI_2525,4/29/2023 10:39,Tapioca,female,adult,-40.89515,-3.8268,0,1,wet
2023-04-29_1056_MVI_2531,4/29/2023 10:56,Tapioca,female,adult,-40.89545,-3.82703,1,0,wet
2023-04-29_1056_MVI_2531,4/29/2023 10:56,Tapioca,female,adult,-40.89555,-3.82715,0,0,wet
2023-04-29_1124_MVI_2535,4/29/2023 11:24,Tapioca,female,adult,-40.89668,-3.82737,1,0,wet
2023-04-29_1124_MVI_2535,4/29/2023 11:24,Tapioca,female,adult,-40.89691,-3.82723,0,0,wet
2023-04-29_1150_MVI_2539,4/29/2023 11:50,Tapioca,female,adult,-40.89732,-3.82739,1,0,wet
2023-04-29_1150_MVI_2539,4/29/2023 11:50,Tapioca,female,adult,-40.89745,-3.82744,0,0,wet
2023-04-29_1204_MVI_2543,4/29/2023 12:04,Tapioca,female,adult,-40.89751,-3.82749,1,1,wet
2023-04-29_1204_MVI_2543,4/29/2023 12:04,Tapioca,female,adult,-40.89757,-3.82752,0,1,wet
2023-04-29_1255_MVI_2547,4/29/2023 12:55,Tapioca,female,adult,-40.89797,-3.82785,1,0,wet
2023-04-29_1255_MVI_2547,4/29/2023 12:55,Tapioca,female,adult,-40.89822,-3.82767,0,0,wet
2023-04-29_1356_MVI_2551,4/29/2023 13:56,Tapioca,female,adult,-40.89975,-3.82748,1,0,wet
2023-04-29_1356_MVI_2551,4/29/2023 13:56,Tapioca,female,adult,-40.89959,-3.82747,0,0,wet
2023-04-29_1412_MVI_2557,4/29/2023 14:12,Tapioca,female,adult,-40.89968,-3.82748,1,0,wet
2023-04-29_1412_MVI_2557,4/29/2023 14:12,Tapioca,female,adult,-40.8997,-3.82746,0,0,wet
2023-04-30_1102_MVI_2561,4/30/2023 11:02,Betânia,female,adult,-40.89251,-3.82533,1,0,wet
2023-04-30_1102_MVI_2561,4/30/2023 11:02,Betânia,female,adult,-40.89252,-3.82556,0,0,wet
2023-04-30_1159_MVI_2566,4/30/2023 11:59,Betânia,female,adult,-40.89252,-3.82637,1,0,wet
2023-04-30_1159_MVI_2566,4/30/2023 11:59,Betânia,female,adult,-40.89235,-3.82649,0,0,wet
2023-04-30_1215_MVI_2568,4/30/2023 12:15,Betânia,female,adult,-40.89238,-3.82648,1,0,wet
2023-04-30_1215_MVI_2568,4/30/2023 12:15,Betânia,female,adult,-40.89231,-3.82669,0,0,wet
2023-04-30_1231_MVI_2572,4/30/2023 12:31,Betânia,female,adult,-40.89224,-3.82677,1,0,wet
2023-04-30_1231_MVI_2572,4/30/2023 12:31,Betânia,female,adult,-40.89225,-3.82663,0,0,wet
2023-04-30_1323_MVI_2581,4/30/2023 13:23,Betânia,female,adult,-40.89249,-3.82666,1,0,wet
2023-04-30_1323_MVI_2581,4/30/2023 13:23,Betânia,female,adult,-40.89246,-3.82647,0,0,wet
2023-04-30_1358_MVI_2589,4/30/2023 13:58,Betânia,female,adult,-40.89307,-3.82592,1,0,wet
2023-04-30_1358_MVI_2589,4/30/2023 13:58,Betânia,female,adult,-40.89308,-3.82591,0,0,wet
2023-04-30_1431_MVI_2594,4/30/2023 14:31,Betânia,female,adult,-40.89334,-3.82634,1,0,wet
2023-04-30_1431_MVI_2594,4/30/2023 14:31,Betânia,female,adult,-40.8926,-3.82613,0,0,wet
2023-04-30_1456_MVI_2597,4/30/2023 14:56,Betânia,female,adult,-40.89402,-3.82698,1,0,wet
2023-04-30_1456_MVI_2597,4/30/2023 14:56,Betânia,female,adult,-40.8941,-3.82704,0,0,wet
2023-04-30_1512_MVI_2600,4/30/2023 15:12,Betânia,female,adult,-40.89426,-3.827,1,0,wet
2023-04-30_1512_MVI_2600,4/30/2023 15:12,Betânia,female,adult,-40.89437,-3.82697,0,0,wet
2023-04-30_1537_MVI_2604,4/30/2023 15:37,Betânia,female,adult,-40.89494,-3.82721,1,0,wet
2023-04-30_1537_MVI_2604,4/30/2023 15:37,Betânia,female,adult,-40.89562,-3.82711,0,0,wet
2023-04-30_1558_MVI_2608,4/30/2023 15:58,Betânia,female,adult,-40.89643,-3.82674,1,0,wet
2023-04-30_1558_MVI_2608,4/30/2023 15:58,Betânia,female,adult,-40.89724,-3.82719,0,0,wet
2023-04-30_1613_MVI_2612,4/30/2023 16:13,Betânia,female,adult,-40.89865,-3.8267,1,0,wet
2023-04-30_1613_MVI_2612,4/30/2023 16:13,Betânia,female,adult,-40.89884,-3.82659,0,0,wet
2023-04-30_1630_MVI_2616,4/30/2023 16:30,Betânia,female,adult,-40.8995,-3.82651,1,0,wet
2023-04-30_1630_MVI_2616,4/30/2023 16:30,Betânia,female,adult,-40.8995,-3.82651,0,0,wet
2023-05-01_1108_MVI_2620,5/1/2023 11:08,Xote,female,adult,-40.89257,-3.82618,1,0,wet
2023-05-01_1108_MVI_2620,5/1/2023 11:08,Xote,female,adult,-40.89254,-3.82623,0,0,wet
2023-05-01_1126_MVI_2624,5/1/2023 11:26,Xote,female,adult,-40.89277,-3.82625,1,1,wet
2023-05-01_1126_MVI_2624,5/1/2023 11:26,Xote,female,adult,-40.89263,-3.82633,0,1,wet
2023-05-01_1141_MVI_2629,5/1/2023 11:41,Xote,female,adult,-40.89273,-3.82648,1,0,wet
2023-05-01_1141_MVI_2629,5/1/2023 11:41,Xote,female,adult,-40.89269,-3.82649,0,0,wet
2023-05-01_1157_MVI_2633,5/1/2023 11:57,Xote,female,adult,-40.89278,-3.82654,1,0,wet
2023-05-01_1157_MVI_2633,5/1/2023 11:57,Xote,female,adult,-40.89277,-3.82649,0,0,wet
2023-05-01_1212_MVI_2636,5/1/2023 12:12,Xote,female,adult,-40.89289,-3.82661,1,1,wet
2023-05-01_1212_MVI_2636,5/1/2023 12:12,Xote,female,adult,-40.89296,-3.82669,0,1,wet
2023-05-01_1227_MVI_2640,5/1/2023 12:27,Xote,female,adult,-40.8931,-3.82661,1,1,wet
2023-05-01_1227_MVI_2640,5/1/2023 12:27,Xote,female,adult,-40.89313,-3.82661,0,1,wet
2023-05-01_1242_MVI_2643,5/1/2023 12:42,Xote,female,adult,-40.89334,-3.82714,1,1,wet
2023-05-01_1242_MVI_2643,5/1/2023 12:42,Xote,female,adult,-40.89333,-3.82716,0,1,wet
2023-05-01_1301_MVI_2648,5/1/2023 13:01,Xote,female,adult,-40.89352,-3.82717,1,1,wet
2023-05-01_1301_MVI_2648,5/1/2023 13:01,Xote,female,adult,-40.89345,-3.82725,0,1,wet
2023-05-01_1327_MVI_2653,5/1/2023 13:27,Xote,female,adult,-40.89394,-3.82721,1,0,wet
2023-05-01_1327_MVI_2653,5/1/2023 13:27,Xote,female,adult,-40.89391,-3.82723,0,0,wet
2023-05-01_1354_MVI_2659,5/1/2023 13:54,Xote,female,adult,-40.89464,-3.82742,1,0,wet
2023-05-01_1354_MVI_2659,5/1/2023 13:54,Xote,female,adult,-40.89483,-3.82735,0,0,wet
2023-05-01_1430_MVI_2663,5/1/2023 14:30,Xote,female,adult,-40.8954,-3.8274,1,0,wet
2023-05-01_1430_MVI_2663,5/1/2023 14:30,Xote,female,adult,-40.896,-3.82732,0,0,wet
2023-05-01_1550_MVI_2668,5/1/2023 15:50,Xote,female,adult,-40.89931,-3.82672,1,0,wet
2023-05-01_1550_MVI_2668,5/1/2023 15:50,Xote,female,adult,-40.89933,-3.82678,0,0,wet
2023-05-04_0748_00003,5/4/2023 7:48,Cajuína,female,adult,-40.8928,-3.82629,1,1,wet
2023-05-04_0748_00003,5/4/2023 7:48,Cajuína,female,adult,-40.89283,-3.82633,0,1,wet
2023-05-04_0807_00010,5/4/2023 8:07,Cajuína,female,adult,-40.89267,-3.82639,1,0,wet
2023-05-04_0807_00010,5/4/2023 8:07,Cajuína,female,adult,-40.89262,-3.82644,0,0,wet
2023-05-04_0821_00017,5/4/2023 8:21,Cajuína,female,adult,-40.89265,-3.82646,1,0,wet
2023-05-04_0821_00017,5/4/2023 8:21,Cajuína,female,adult,-40.89265,-3.82646,0,0,wet
2023-05-04_0855_00020,5/4/2023 8:55,Cajuína,female,adult,-40.89159,-3.82672,1,0,wet
2023-05-04_0855_00020,5/4/2023 8:55,Cajuína,female,adult,-40.89168,-3.82676,0,0,wet
2023-05-04_0915_00025,5/4/2023 9:15,Cajuína,female,adult,-40.8918,-3.8268,1,0,wet
2023-05-04_0915_00025,5/4/2023 9:15,Cajuína,female,adult,-40.89182,-3.82683,0,0,wet
2023-05-04_0933_00029,5/4/2023 9:33,Cajuína,female,adult,-40.89203,-3.82717,1,0,wet
2023-05-04_0933_00029,5/4/2023 9:33,Cajuína,female,adult,-40.8921,-3.82729,0,0,wet
2023-05-04_0951_00032,5/4/2023 9:51,Cajuína,female,adult,-40.89237,-3.8273,1,0,wet
2023-05-04_0951_00032,5/4/2023 9:51,Cajuína,female,adult,-40.89248,-3.82748,0,0,wet
2023-05-04_1009_00035,5/4/2023 10:09,Cajuína,female,adult,-40.89279,-3.8276,1,0,wet
2023-05-04_1009_00035,5/4/2023 10:09,Cajuína,female,adult,-40.89343,-3.82806,0,0,wet
2023-05-04_1027_00038,5/4/2023 10:27,Cajuína,female,adult,-40.89384,-3.828,1,0,wet
2023-05-04_1027_00038,5/4/2023 10:27,Cajuína,female,adult,-40.89383,-3.82775,0,0,wet
2023-05-04_1055_00041,5/4/2023 10:55,Cajuína,female,adult,-40.89358,-3.82724,1,1,wet
2023-05-04_1055_00041,5/4/2023 10:55,Cajuína,female,adult,-40.89374,-3.82728,0,1,wet
2023-05-04_1124_00045,5/4/2023 11:24,Cajuína,female,adult,-40.89455,-3.8274,1,1,wet
2023-05-04_1124_00045,5/4/2023 11:24,Cajuína,female,adult,-40.89452,-3.82741,0,1,wet
2023-05-04_1203_00055,5/4/2023 12:03,Cajuína,female,adult,-40.89573,-3.82714,1,1,wet
2023-05-04_1203_00055,5/4/2023 12:03,Cajuína,female,adult,-40.89587,-3.8271,0,1,wet
2023-05-04_1210_00059,5/4/2023 12:10,Cajuína,female,adult,-40.89664,-3.8272,1,0,wet
2023-05-04_1210_00059,5/4/2023 12:10,Cajuína,female,adult,-40.89664,-3.8272,0,0,wet
2023-05-04_1306_00061,5/4/2023 13:06,Cajuína,female,adult,-40.89796,-3.82681,1,0,wet
2023-05-04_1306_00061,5/4/2023 13:06,Cajuína,female,adult,-40.89825,-3.82688,0,0,wet
2023-05-04_1323_00065,5/4/2023 13:23,Cajuína,female,adult,-40.89862,-3.827,1,0,wet
2023-05-04_1323_00065,5/4/2023 13:23,Cajuína,female,adult,-40.89858,-3.8271,0,0,wet
2023-05-04_1415_00070,5/4/2023 14:15,Cajuína,female,adult,-40.89981,-3.82616,1,0,wet
2023-05-04_1415_00070,5/4/2023 14:15,Cajuína,female,adult,-40.90022,-3.82576,0,0,wet
2023-05-04_1439_00073,5/4/2023 14:39,Cajuína,female,adult,-40.901,-3.82526,1,0,wet
2023-05-04_1439_00073,5/4/2023 14:39,Cajuína,female,adult,-40.9011,-3.82537,0,0,wet
2023-05-04_1504_00077,5/4/2023 15:04,Cajuína,female,adult,-40.9007,-3.82519,1,0,wet
2023-05-04_1504_00077,5/4/2023 15:04,Cajuína,female,adult,-40.90074,-3.82531,0,0,wet
2023-05-05_0757_MVI_2679,5/5/2023 7:57,Canjica,male,subadult,-40.89294,-3.82596,1,0,wet
2023-05-05_0757_MVI_2679,5/5/2023 7:57,Canjica,male,subadult,-40.89283,-3.82617,0,0,wet
2023-05-05_0813_MVI_2684,5/5/2023 8:13,Canjica,male,subadult,-40.89273,-3.82636,1,0,wet
2023-05-05_0813_MVI_2684,5/5/2023 8:13,Canjica,male,subadult,-40.89278,-3.8264,0,0,wet
2023-05-05_0829_MVI_2689,5/5/2023 8:29,Canjica,male,subadult,-40.89265,-3.82633,1,0,wet
2023-05-05_0829_MVI_2689,5/5/2023 8:29,Canjica,male,subadult,-40.89269,-3.82641,0,0,wet
2023-05-05_0903_MVI_2695,5/5/2023 9:03,Canjica,male,subadult,-40.8926,-3.82643,1,1,wet
2023-05-05_0903_MVI_2695,5/5/2023 9:03,Canjica,male,subadult,-40.89265,-3.8266,0,1,wet
2023-05-05_0921_MVI_2699,5/5/2023 9:21,Canjica,male,subadult,-40.8929,-3.82666,1,0,wet
2023-05-05_0921_MVI_2699,5/5/2023 9:21,Canjica,male,subadult,-40.89291,-3.8266,0,0,wet
2023-05-05_0958_MVI_2704,5/5/2023 9:58,Canjica,male,subadult,-40.89338,-3.82686,1,1,wet
2023-05-05_0958_MVI_2704,5/5/2023 9:58,Canjica,male,subadult,-40.8937,-3.82677,0,1,wet
2023-05-05_1014_MVI_2706,5/5/2023 10:14,Canjica,male,subadult,-40.89388,-3.82697,1,1,wet
2023-05-05_1014_MVI_2706,5/5/2023 10:14,Canjica,male,subadult,-40.89404,-3.82711,0,1,wet
2023-05-05_1031_MVI_2711,5/5/2023 10:31,Canjica,male,subadult,-40.89417,-3.82713,1,1,wet
2023-05-05_1031_MVI_2711,5/5/2023 10:31,Canjica,male,subadult,-40.89423,-3.82725,0,1,wet
2023-05-05_1051_MVI_2715,5/5/2023 10:51,Canjica,male,subadult,-40.89462,-3.82759,1,1,wet
2023-05-05_1051_MVI_2715,5/5/2023 10:51,Canjica,male,subadult,-40.89463,-3.82771,0,1,wet
2023-05-05_1107_MVI_2719,5/5/2023 11:07,Canjica,male,subadult,-40.89435,-3.82754,1,1,wet
2023-05-05_1107_MVI_2719,5/5/2023 11:07,Canjica,male,subadult,-40.8945,-3.8279,0,1,wet
2023-05-05_1125_MVI_2725,5/5/2023 11:25,Canjica,male,subadult,-40.89447,-3.82817,1,0,wet
2023-05-05_1125_MVI_2725,5/5/2023 11:25,Canjica,male,subadult,-40.89445,-3.82816,0,0,wet
2023-05-05_1150_MVI_2733,5/5/2023 11:50,Canjica,male,subadult,-40.89414,-3.82847,1,0,wet
2023-05-05_1150_MVI_2733,5/5/2023 11:50,Canjica,male,subadult,-40.89417,-3.82855,0,0,wet
2023-05-05_1213_MVI_2737,5/5/2023 12:13,Canjica,male,subadult,-40.89397,-3.82854,1,1,wet
2023-05-05_1213_MVI_2737,5/5/2023 12:13,Canjica,male,subadult,-40.89402,-3.82855,0,1,wet
2023-05-05_1251_MVI_2741,5/5/2023 12:51,Canjica,male,subadult,-40.89465,-3.82823,1,0,wet
2023-05-05_1251_MVI_2741,5/5/2023 12:51,Canjica,male,subadult,-40.8948,-3.82821,0,0,wet
2023-05-05_1341_MVI_2745,5/5/2023 13:41,Canjica,male,subadult,-40.89512,-3.82759,1,0,wet
2023-05-05_1341_MVI_2745,5/5/2023 13:41,Canjica,male,subadult,-40.89555,-3.8276,0,0,wet
2023-05-05_1409_MVI_2752,5/5/2023 14:09,Canjica,male,subadult,-40.89673,-3.82747,1,0,wet
2023-05-05_1409_MVI_2752,5/5/2023 14:09,Canjica,male,subadult,-40.897,-3.82721,0,0,wet
2023-05-05_1431_MVI_2756,5/5/2023 14:31,Canjica,male,subadult,-40.89705,-3.82715,1,0,wet
2023-05-05_1431_MVI_2756,5/5/2023 14:31,Canjica,male,subadult,-40.89738,-3.8272,0,0,wet
2023-05-05_1449_MVI_2759,5/5/2023 14:49,Canjica,male,subadult,-40.89785,-3.82691,1,0,wet
2023-05-05_1449_MVI_2759,5/5/2023 14:49,Canjica,male,subadult,-40.89824,-3.82661,0,0,wet
2023-05-06_1104_MVI_2763,5/6/2023 11:04,Cuscuz,male,adult,-40.89241,-3.8262,1,1,wet
2023-05-06_1104_MVI_2763,5/6/2023 11:04,Cuscuz,male,adult,-40.89254,-3.82626,0,1,wet
2023-05-06_1119_MVI_2769,5/6/2023 11:19,Cuscuz,male,adult,-40.89275,-3.82637,1,1,wet
2023-05-06_1119_MVI_2769,5/6/2023 11:19,Cuscuz,male,adult,-40.89275,-3.82637,0,1,wet
2023-05-06_1136_MVI_2774,5/6/2023 11:36,Cuscuz,male,adult,-40.8927,-3.82638,1,0,wet
2023-05-06_1136_MVI_2774,5/6/2023 11:36,Cuscuz,male,adult,-40.89266,-3.82634,0,0,wet
2023-05-06_1208_MVI_2783,5/6/2023 12:08,Cuscuz,male,adult,-40.89277,-3.8267,1,0,wet
2023-05-06_1208_MVI_2783,5/6/2023 12:08,Cuscuz,male,adult,-40.89281,-3.82677,0,0,wet
2023-05-06_1224_MVI_2788,5/6/2023 12:24,Cuscuz,male,adult,-40.89285,-3.82671,1,1,wet
2023-05-06_1224_MVI_2788,5/6/2023 12:24,Cuscuz,male,adult,-40.89278,-3.82657,0,1,wet
2023-05-06_1240_MVI_2791,5/6/2023 12:40,Cuscuz,male,adult,-40.893,-3.8266,1,0,wet
2023-05-06_1240_MVI_2791,5/6/2023 12:40,Cuscuz,male,adult,-40.89326,-3.82672,0,0,wet
2023-05-06_1257_MVI_2795,5/6/2023 12:57,Cuscuz,male,adult,-40.89344,-3.82675,1,1,wet
2023-05-06_1257_MVI_2795,5/6/2023 12:57,Cuscuz,male,adult,-40.89341,-3.82673,0,1,wet
2023-05-06_1315_MVI_2799,5/6/2023 13:15,Cuscuz,male,adult,-40.89363,-3.82677,1,0,wet
2023-05-06_1315_MVI_2799,5/6/2023 13:15,Cuscuz,male,adult,-40.89363,-3.82683,0,0,wet
2023-05-06_1349_MVI_2803,5/6/2023 13:49,Cuscuz,male,adult,-40.89387,-3.82718,1,1,wet
2023-05-06_1349_MVI_2803,5/6/2023 13:49,Cuscuz,male,adult,-40.89375,-3.82719,0,1,wet
2023-05-06_1406_MVI_2810,5/6/2023 14:06,Cuscuz,male,adult,-40.89378,-3.82715,1,0,wet
2023-05-06_1406_MVI_2810,5/6/2023 14:06,Cuscuz,male,adult,-40.89378,-3.82725,0,0,wet
2023-05-06_1423_MVI_2814,5/6/2023 14:23,Cuscuz,male,adult,-40.89404,-3.8273,1,0,wet
2023-05-06_1423_MVI_2814,5/6/2023 14:23,Cuscuz,male,adult,-40.89434,-3.82739,0,0,wet
2023-05-06_1440_MVI_2818,5/6/2023 14:40,Cuscuz,male,adult,-40.89455,-3.82743,1,0,wet
2023-05-06_1440_MVI_2818,5/6/2023 14:40,Cuscuz,male,adult,-40.89481,-3.82744,0,0,wet
2023-05-06_1458_MVI_2821,5/6/2023 14:58,Cuscuz,male,adult,-40.89482,-3.8273,1,0,wet
2023-05-06_1458_MVI_2821,5/6/2023 14:58,Cuscuz,male,adult,-40.89502,-3.82735,0,0,wet
2023-05-06_1514_MVI_2824,5/6/2023 15:14,Cuscuz,male,adult,-40.8955,-3.82715,1,0,wet
2023-05-06_1514_MVI_2824,5/6/2023 15:14,Cuscuz,male,adult,-40.89597,-3.82686,0,0,wet
2023-05-06_1530_MVI_2827,5/6/2023 15:30,Cuscuz,male,adult,-40.89653,-3.82615,1,0,wet
2023-05-06_1530_MVI_2827,5/6/2023 15:30,Cuscuz,male,adult,-40.89694,-3.826,0,0,wet
2023-05-07_1026_MVI_2832,5/7/2023 10:26,Maria Moura,female,adult,-40.89274,-3.82625,1,1,wet
2023-05-07_1026_MVI_2832,5/7/2023 10:26,Maria Moura,female,adult,-40.89277,-3.82639,0,1,wet
2023-05-07_1043_MVI_2837,5/7/2023 10:43,Maria Moura,female,adult,-40.89275,-3.82648,1,0,wet
2023-05-07_1043_MVI_2837,5/7/2023 10:43,Maria Moura,female,adult,-40.89291,-3.82643,0,0,wet
2023-05-07_1059_MVI_2843,5/7/2023 10:59,Maria Moura,female,adult,-40.89293,-3.82639,1,0,wet
2023-05-07_1059_MVI_2843,5/7/2023 10:59,Maria Moura,female,adult,-40.89292,-3.82632,0,0,wet
2023-05-07_1113_MVI_2848,5/7/2023 11:13,Maria Moura,female,adult,-40.89285,-3.82633,1,0,wet
2023-05-07_1113_MVI_2848,5/7/2023 11:13,Maria Moura,female,adult,-40.89288,-3.82633,0,0,wet
2023-05-07_1129_MVI_2855,5/7/2023 11:29,Maria Moura,female,adult,-40.89267,-3.82622,1,0,wet
2023-05-07_1129_MVI_2855,5/7/2023 11:29,Maria Moura,female,adult,-40.89252,-3.8264,0,0,wet
2023-05-07_1146_MVI_2860,5/7/2023 11:46,Maria Moura,female,adult,-40.89261,-3.82646,1,0,wet
2023-05-07_1146_MVI_2860,5/7/2023 11:46,Maria Moura,female,adult,-40.8924,-3.82638,0,0,wet
2023-05-07_1204_MVI_2868,5/7/2023 12:04,Maria Moura,female,adult,-40.89249,-3.82625,1,1,wet
2023-05-07_1204_MVI_2868,5/7/2023 12:04,Maria Moura,female,adult,-40.89229,-3.82615,0,1,wet
2023-05-07_1228_MVI_2873,5/7/2023 12:28,Maria Moura,female,adult,-40.89209,-3.82542,1,1,wet
2023-05-07_1228_MVI_2873,5/7/2023 12:28,Maria Moura,female,adult,-40.89209,-3.82542,0,1,wet
2023-05-07_1243_MVI_2876,5/7/2023 12:43,Maria Moura,female,adult,-40.89187,-3.82546,1,0,wet
2023-05-07_1243_MVI_2876,5/7/2023 12:43,Maria Moura,female,adult,-40.89196,-3.82547,0,0,wet
2023-05-07_1257_MVI_2884,5/7/2023 12:57,Maria Moura,female,adult,-40.89169,-3.82504,1,0,wet
2023-05-07_1257_MVI_2884,5/7/2023 12:57,Maria Moura,female,adult,-40.89169,-3.82504,0,0,wet
2023-05-07_1312_MVI_2886,5/7/2023 13:12,Maria Moura,female,adult,-40.89145,-3.82497,1,0,wet
2023-05-07_1312_MVI_2886,5/7/2023 13:12,Maria Moura,female,adult,-40.8917,-3.82512,0,0,wet
2023-05-07_1330_MVI_2893,5/7/2023 13:30,Maria Moura,female,adult,-40.89196,-3.82548,1,0,wet
2023-05-07_1330_MVI_2893,5/7/2023 13:30,Maria Moura,female,adult,-40.89195,-3.82546,0,0,wet
2023-05-07_1344_MVI_2896,5/7/2023 13:44,Maria Moura,female,adult,-40.89194,-3.82554,1,0,wet
2023-05-07_1344_MVI_2896,5/7/2023 13:44,Maria Moura,female,adult,-40.89206,-3.82557,0,0,wet
2023-05-07_1407_MVI_2905,5/7/2023 14:07,Maria Moura,female,adult,-40.89265,-3.82571,1,0,wet
2023-05-07_1407_MVI_2905,5/7/2023 14:07,Maria Moura,female,adult,-40.89273,-3.82574,0,0,wet
2023-05-07_1439_MVI_2911,5/7/2023 14:39,Maria Moura,female,adult,-40.89316,-3.82594,1,0,wet
2023-05-07_1439_MVI_2911,5/7/2023 14:39,Maria Moura,female,adult,-40.89334,-3.8261,0,0,wet
2023-05-07_1457_MVI_2915,5/7/2023 14:57,Maria Moura,female,adult,-40.89348,-3.82623,1,0,wet
2023-05-07_1457_MVI_2915,5/7/2023 14:57,Maria Moura,female,adult,-40.89373,-3.82612,0,0,wet
2023-05-07_1613_MVI_2922,5/7/2023 16:13,Maria Moura,female,adult,-40.89667,-3.82734,1,0,wet
